user_id,1u_friends,2u_friends,in_degree,out_degree
059f8df76602d8e2a9fe2fe3036f043e,55,148,0,55
ed42180b26ebb27475c705a86264641a,175,1140,0,175
bdfddbf445dfabd0f6fec7ccd3e39d1a,335,379,1,334
a8120b1f704327fb82de05d825865ea8,142,1880,0,142
28512f0179c726b62bee279df0bd2355,209,1690,0,209
8ff5d4f3d908bc5c8e17ba3c1213b883,16,1,0,16
d52861a79f5140a9d867591b2f24428e,466,515,1,465
baaa4c1120f0e64a1cc65345d3ea313d,29,32,1,28
1cc18aa5a87c75666f1136c2b06169c3,1184,4407,1,1183
b6c7fda23342a24ca7c87da8c450f2d4,413,1318,0,413
ef9bdb0202c4d18e1d96b44b125386b2,105,2957,0,105
fa785c1ba350ff4cd51d69be9662da2b,147,4,0,147
b00d6f18041a36af950fab0e8cf2d6a8,16,1100,1,15
5594772183a8edbbb2bddaf8b8afdd9d,46,1689,0,46
2dfecb46b5459311b030de0ffde48481,67,3,0,67
71db678e2a1bbe2704b6e83b918d47a1,417,1309,1,416
0d0e5831ee77e0d95168fbbbac644cee,143,527,0,143
74d2f5496f546a2454a4c02fdffabd40,591,2186,1,590
4a4a40445636ed25b0655db3fc126a1e,306,3872,0,306
9bc6844cedebe728c276ea3b63cf6cf5,436,1553,0,436
22d5840119262681f38c582301ebc0d3,69,909,1,68
1b6a2b35793f0baa8b3b10b789a6f844,62,4,0,62
831faf46616c4cde68a9963d4bfea716,3,1,0,3
d5f2ef0ab87906f4719b448349789304,27,3,0,27
cb21e44294bed4e2e568541cdd32c3a4,67,1,0,67
bd51e19eb23c66e81f955a4e57af8aff,129,687,1,128
998c575d89f6228050a0159447cc1837,133,2,0,133
7c898f7ca2cacf3ec481011410f6be1f,78,4008,0,78
4cd3f746c6081de1ad90786ffca298d9,380,5,0,380
ff700f8a6665985e5a84995be023451c,63,143,0,63
3a0c60130ab0be4e18e99c9dd62e887e,1053,246,0,1053
a7a3057885cc133042f5c599f8f65bfb,37,1,0,37
98698769e3d6874f83f0af05fbc249ba,243,49,0,243
616a6d9b2272e38678005e5762c89ffe,48,1086,0,48
96239ac1e80a88c52ac0580e8b1917b6,47,3232,0,47
1f0c7ae8462442aeea6b9e8ee627ffd2,93,1532,0,93
e1017f49f35ce311d027cc39798180eb,319,3600,0,319
d40f6c22d1be5722a6f42124bda3b636,452,490,1,451
35763f067e207ef85eae673c4ab33cb2,44,3,0,44
95bb2a065b34473e83a85c2e3469293d,331,135,1,330
097dd81296eed0b54ea372176412516e,62,4722,0,62
3c4430f53d98783811b1695aa56c2296,77,3,0,77
99590339d8c5f0551d16824107246f4b,87,762,1,86
09e019c670b733890cefee4f5a0ed4dc,32,40,0,32
a9065cc7186699036aeb225946017e6e,320,328,1,319
0ccf2a0a5e358b5d3d91c97aac0894ae,92,3,0,92
1f2e42740902643f168d2b7021583cd8,145,4,0,145
849f1bac60876aaac8ff446f672ece88,114,822,0,114
d60c71aded4dedecd41c9b734c1d3dd4,451,1770,0,451
54004ce79e1e851df5eaa4e978b5367c,49,1952,0,49
ff7d421fade47463cc647450b95560bb,196,2512,1,195
bfe58d90109e201ec0f13f618cf831f1,68,2,0,68
a976232e248af3762e672c91da9c545e,80,3,0,80
554af3d75b503e58540caf82c46f7c14,428,3967,0,428
d9c65c52a670f46e7c8b8d2d4e78ca94,379,2998,0,379
50cddfc43f5a1b1eb07e905c9a80b9f5,48,958,1,47
9695ef6608e7dd8af4ab698802fca633,169,2544,0,169
cac48b6be5b223996649fb80361089c6,459,5089,0,459
9b8fa7a84c55e09bdb1018256a017f1a,80,3,0,80
1bf5846906f745af73967d4ee358d508,154,3351,0,154
49ca11370fc611286ae70776d655db7e,43,2549,0,43
95fdab31c752f5f42438a6cd7ff47763,273,51,0,273
debc58b730207f6451d8fabb7e608311,167,3240,0,167
6efbf9b49a6440b82769749c51aee5a9,47,4,0,47
74ca143010e657fc12a9bf9cd4b4c4f0,95,1468,0,95
97bcf9146d0a28b32ccd04fa36da1d6f,77,1,0,77
a7067a88c5e60fa65dc40aa77b24f9ff,43,3,0,43
4b1748d75af1636db93e34ccd3a33162,270,3015,1,269
493375e4b0d1a0d65d9f40fb8db22897,30,6,0,30
fa52ed9cb9934f05f98ba024a536ae38,203,675,0,203
272340d3ff9c370510abb66f68097b8c,113,1,0,113
34f79d06fa40951f904f25c19a6c8cec,187,4,0,187
cb01e6de2ff6762d573c928e0cc10b1d,35,4396,0,35
1d68c0e7c1890e1c631900b37e204818,288,4,0,288
3a88efec28c2556fe1106b9311aad959,40,1,0,40
7de36bb03be650d4efe8388471497441,258,3,0,258
20e0f868f2195ebfeb129ebd584d1f26,200,209,1,199
3d48cd45baa14a774159fca618d11224,130,92,0,130
d627993c211327256f463ac51ec6f20d,138,49,0,138
20a6107ffe65adec76c0e7265a076be6,93,5,0,93
5857f45a8ef5c724c2cdbddf6850a650,115,1206,0,115
3275e3caf72bbf717d3627fe24a7c911,76,3980,0,76
7ce0218235f9da1b6346260f70c72130,753,1445,2,751
52a1ddc73f17b5109ad928d483a551c9,44,728,0,44
2d084f764b974aeef6878ee51561cde5,62,62,1,61
4a8daf5959bb7359ccc1b1a60f288ba9,230,1103,3,227
d3699ac600f9494fccd80cdd46eb8007,42,1727,1,41
0376832801714f2090e412c771882488,22,2971,1,21
c596897eafbabe21dbc071880520b368,484,3090,1,483
f230c26667e2a6fb788278b7f81d6ddf,201,180,0,201
ae70ef298e8c2c2f398281a8dcb5a24d,393,173,0,393
95899b36ae275908aebe72453a5fce01,169,10,0,169
f20dd6bf040407eed525993f4ec5a59b,229,1019,1,228
55a9db61c32809ff7a8c7b33ff10e440,88,3981,1,87
7a8d1b41a87ee733b65213f2f4fc8138,163,4397,0,163
752be8c11ea8ca1f47d1b390e263dc95,319,6765,0,319
28505dd8266a3abd48fa611705480087,325,2,0,325
3de385c93debeb96d22f401ce658a054,261,4830,0,261
e0d61b7b55639c509671a02f0f5633a4,51,114,1,50
7237f81eff44158c8397066d49de8446,722,3013,1,721
a9de78d21473b1e963df6f35cded4f5d,114,191,1,113
1033b7cd3c88529353524f90aaf56fcc,214,349,0,214
c183ad6182f9a2a7e02fd5319de24bbf,123,2,0,123
50c7c00d55f7476c76b2986af64b94cb,144,369,0,144
29a6e52016c867c59aed3d61b0549208,128,1219,0,128
9ab82e9c2fd2c36077b3f66ae213c114,310,5146,0,310
ed10e32b00fa677ef34d138a63294339,111,111,1,110
9a819faa249e49196c82aa56d419285a,284,90,0,284
d8bfba997f4dc3e7ed93a2d746d1ece8,233,11,0,233
c4b79893896d62dd36c770ed3c9facb9,338,681,1,337
08d08a0982594ae8a9c9eb9c69651d3a,288,1203,1,287
278bb05b888a4df3fa016f4ae543a14b,135,1952,0,135
7287fd44fabd160ede12eaf5c3f8cd9a,42,136,0,42
b7a9a57ef05f1b75e01040af5c2be8b0,252,4,0,252
4c4caa50d37067472702d199197f4e3f,172,1764,0,172
bf242db05d82f3ba8d0d46c15a92d3e8,170,19,0,170
25e24b1a92bf3fc688f7fe8bd6b00ff9,209,671,0,209
b649e89d8e598ba10987bca5678e81fc,261,4567,2,259
4c70e7800b0c04f29fd005eb277b2e02,215,3629,0,215
fcc8c2f229ff7290f65905928d5865f3,305,521,1,304
ca502315ed7fc6c82f04dab0008e1c2b,142,1088,0,142
e9d7c26716652260cfbf25994769240c,81,2,0,81
10e08822e824359e6a2668e587474d3b,146,3117,1,145
92c90fe8b3f72f116ec30c102d023079,505,1835,1,504
f42a3d4e80116829618868cddded50fe,536,772,1,535
ee139a2aff7c4304bed446d1794d41ce,537,2138,0,537
6fb3adebcf1bdff45888d5da0e8e34e3,312,1060,0,312
bf504982202e19fd833b8842bd7700ee,22,1,0,22
f8533e33f05b60531b6d354e7e60ecee,315,1047,0,315
2c4559891fec1481f5d3b7ba7747c796,259,820,1,258
340fbd24528eff08f80c2432f599ebf9,192,1608,0,192
e7415ed2469188d243702f66486c3a3a,99,3,0,99
d30235f8f4fb9183dddb59623d7c6d07,140,1951,0,140
1ddf6e8484307259019652929fe24ee7,23,1,0,23
f41168759b1b8e9cc93c2fd57b856f5c,41,2951,0,41
6558efeac2d82c8ddf96f7012b2c8ea3,134,2,0,134
74f858a2e4cbfe3b0d7051ad23cfd1cb,24,1,0,24
395bcf61fdd617f5ccace649b91af47b,238,116,0,238
33e4baa82d9eb2c2ccbc58d95c673e9e,30,1713,0,30
24134ba9dae9278751e3105ce529fea3,227,2176,1,226
4d4ade1a11b419cac81d041786ba1b0e,108,345,0,108
7dbf446c5fc8b123a535956ac14ff05d,45,1725,0,45
212271b0c8ea0828a28d1e7a49d0a57f,128,308,1,127
e3a2d9ef294dd4829e2b7c32c4789982,210,1195,0,210
b09610ede9090c73be62346175b77d43,173,2952,0,173
857eab751b07641222a32c4f4bea3282,15,84,0,15
804da76d29776b372f6504ac493da4a6,48,5607,0,48
82b57efc170ae83e0069c7d91dd93882,160,1422,0,160
ac93a052ebd8f46d69645731ae52337b,19,814,0,19
c9781318facb2ddb410adc3957912f5e,98,2,0,98
54bbd2dc9f77a810861bed2e109efa50,61,75,0,61
260490a749dce25a3b8ef5f2b66759fb,128,3,0,128
aeabee29939e8e402b57de232b8352b4,35,151,0,35
1186d0d974a3c69056650c3dbce21186,274,3683,0,274
6e38fdf268c979c72289b120fa4d8680,289,1138,1,288
091f30b9fc9584fbda26de717ee82afa,195,2136,1,194
4f20d79a3ad360f28442dbfd9da74b94,67,4,0,67
74ec4ac39a26e62b9755ec4600b4e734,20,1,0,20
51adf6ca0ecf778458198186280d1637,46,370,0,46
f156acab4a3a72a43173bdbab0ff5699,44,1,0,44
da3b38a1da813672c1bb8cf7dacbb69f,554,1078,0,554
0c8b253569df1a50f0e9cfaa65fe799e,480,974,0,480
9d56bb0cb9363d1d1e08bd5b0ee2816e,689,101,0,689
ef6be972d45890166ad0eaed72e7fea8,224,4,0,224
86bbd2d70d0375a6969ea586a4669aad,119,4,0,119
0f82560e091f1c37c9552c64dd3ad7a2,102,69,0,102
13c8ea9e0cc6002788d323886d7ac05b,109,224,0,109
de7931dc0597b671c56ec6fb6ff0b921,203,2951,0,203
372b9d32996d23cfaf1bc4b53819b35a,35,1,0,35
bd9092d8e833beb41757f938852b763b,523,1460,1,522
6afdce8ede8779d30e1b32dfb558b257,48,2,0,48
3bdaf7db4723f69ffafd8c0ac948686a,1096,4649,1,1095
f1f585122d3073610a02c8926c2d1582,99,508,0,99
bb7077f832872c6a79ee35e098656347,100,1205,0,100
4b6b9db743e12fd38363f2b969480235,111,1951,0,111
0ceaa088a9987750815af078e1f4b6b5,174,3331,1,173
e4f42b6daa3e7f166fca1428f5d7c247,1191,2795,0,1191
2f3f03d451a156057fc51d9a24eb1d9a,18,1686,0,18
ec9100a73d21b063d83b425c2e66d9c6,90,2,0,90
de1185c744b0d98996f29cd8bebbf5fe,165,1962,0,165
743c03f7a8d396f75260bcbc06d1d56e,315,1909,0,315
8b71e2a5ca9a611f0994c8e38db8fab7,69,1,0,69
ec736e67f91d285fd886b857a732577d,226,233,1,225
8c5db8a94e918d500669554367282f2e,72,1087,0,72
cee15527d69a26003d1276bd6ed3e407,67,1129,1,66
7d4d6aef95c30e8accaaba9ef7db6f6c,108,3,0,108
05b2460fd5705cc1496e5b65b019a1d6,108,11,0,108
9bfa8f943698d4f6838c6fd588c115c4,20,4396,0,20
2dac962612b2ce838a00e584711883c9,23,983,0,23
1d40ec2fae5729307d9d4802abdb0119,138,47,0,138
bf1e2840a08037f79a42513aa662e252,110,213,2,108
deaf57a5d7cb5a643d3720fe8c43047f,469,45,0,469
1e448311eb4a0c6a12db76d1ea8f5838,28,2950,0,28
a253ba63d128fb940d2633f4323a4452,414,6,0,414
31a48c745036065b58140e7a051690fd,195,4783,0,195
4deb609dd562c602a2bbf5069fec2678,404,3136,0,404
e0353bea9bdf75ac213fd9928b569cc2,189,23,0,189
cf0a7198e679da2fbf1db261e306d83c,219,263,1,218
3dfdce24a58dab9b6c2d7442397505f4,186,328,1,185
acc3de2f7197e99c30040121c471c6e3,51,5,0,51
3eb3d4b12d96c5bd6080e84094cac456,134,900,0,134
9af00abfdd1935b94b8348b1cdd43212,49,1,0,49
17c61d810347329d73081e26c57f713c,181,1524,0,181
4adbdca423a68d1e435e56463ef852eb,216,10,0,216
a9456a9caf7875a5513afd581499455e,262,53,0,262
6a28f28033c5cb79602b607a84b7106b,211,986,0,211
1ac021f18ce0a55d3872d3dd23bb91b3,455,5613,0,455
6f87daa7e63ec56ee7cca451dcc1f349,252,676,0,252
9bc8db8c45a3961f07f0d2de922da8b7,157,320,0,157
dead713b6c00d67a05cbe05fa402d065,174,261,0,174
559e59797015633aa77a7f9bd6fa1993,328,338,1,327
beaa5a6b951665870d4fe59c88f4c035,139,3,0,139
4d28e0794333acdf822f57c6a17269e6,233,1689,0,233
b36dc0478782df8bda2f97221aa790e6,357,4765,0,357
d27b9be6222970cf1f95b53f89f2470a,1543,5736,0,1543
34aad95340970ec3ce4c71542c403f87,32,3261,1,31
267d5feec146631f86514763eeace39c,629,5426,2,627
4e797925e78380441ec7b4b3e0d8c0fe,101,1,0,101
8b9047f586809575f792c8255b9cd7f8,97,3327,1,96
53fe008aedae1bccc0ab70db085bf9f7,43,1,0,43
9c510cc053ca29ae44d624d360b17c88,501,1044,0,501
b4bf2212368c4f87b036ee70b85a6dd9,198,2013,0,198
783e2403cb3fb4227997c4bc37fafef9,127,100,0,127
dc91dbf974804d0303862d9604bda378,261,4287,1,260
20ee857c0d1d415f16fd4e3f23fcddf8,288,3066,0,288
066b5649c8cde7ed729225718cc6d0c5,105,2346,0,105
38a41fbc02c0159dd8816fff07d3b6b2,251,3263,0,251
a36415a84ebce239a1ef65afea66aade,189,997,0,189
c8b902844cead1238ac1f2777d00065c,74,7,0,74
4c63b839b1a7657eefe2addcb4de65c6,49,129,0,49
bf870df3d162c5b7b60b2e7f86f7cf9f,19,1,0,19
0a1368546f3c6465fb8181d5d44c44ce,298,10,0,298
abfc4f7a5231097891a7797d84a456ca,71,5850,1,70
4244e4d3816d9352bef4c0312f2c2b0a,623,1956,0,623
b66f57045b50bc53b2aa03b7a34993ea,36,1,0,36
e79d9785a8c2e2d072067edfbf26b452,63,3,0,63
0787685311afa37a6d69dbf64ab2a1c8,94,1234,0,94
81102f1caea34431a0d6c1cb8abdf2e2,431,9,0,431
57fa3187e8a59a09b1d363d6d622b154,131,920,0,131
b4a80704a3b0b5695557ea9e7adfe96e,207,210,1,206
62d4e764b6f992ebba195a5d3d88cb3c,77,3092,0,77
7a9860ce0eb33fb609c68d8b07908484,91,165,0,91
846619f9e1c04f4866608aae7285f35a,396,4043,1,395
f6d84434566b5410f5d25106498e34fe,84,34,0,84
87f02b2c1f8e187b22a674dbce181d48,232,1887,0,232
cb6c5df852f509b61225f7621b14eaae,202,206,1,201
b0875f488a15e3914a83f4cf094b2391,102,3,0,102
2f272bd5f3932d10e942c27183a4b5af,97,37,0,97
cce184b583f1bd38d2c4023aeea2711d,172,1993,0,172
9388ad6a2e84f835bbfb3eef4785f71a,32,2,0,32
d7e88d9e5f47711154c50ef3c1ae1dc1,246,128,0,246
dd16df29ec7b0f95b52e1d68d8d391e5,124,3231,0,124
9a1c660aaf57a8fcdaa58c5482392ff4,14,17,1,13
3fdacf1af4a037e0803f7820cd855cef,297,993,0,297
097e91573a62b13d52780e0ddab3d5a7,521,657,0,521
34da380583b8a14bc8e3c905aeec0991,52,3,0,52
203bff3a278115ba20fbb6550e465ec6,121,1,0,121
471987d4a7ec6d35a51833158e49b352,376,680,2,374
2041a66b2efd4db0b38a9794b8f82a34,220,638,2,218
f31847a8fbfab7dde13b8f7e13afacc5,55,58,1,54
1b43a0ce54765219efc3d6acb34a1997,542,2203,1,541
2c1956575753077c580766f4dd758e01,24,1,0,24
37f3854bccec227376c69afcdb7e55b7,59,1326,0,59
6347362ed09f0ebb49139257eb0a79f8,500,1107,2,498
a76c65a06776657d6c18a70870782f3f,122,10,0,122
98217082c8744025564d5da66fd1104d,18,1,0,18
1a624f7b97da8f64e449fe1de262e1f8,169,6,0,169
d1122aba14083900cacf8f017b7c6098,149,3,0,149
7466bbe981f4d2d30c82e485e18dfe74,247,3032,0,247
3f6420cc2df7f9ab239e8aaa4d27a20d,399,1633,1,398
224fb0143a2c9de902db0375219a71b6,97,4401,0,97
fea80cc6b772ef08d7bfdfee6be19592,352,2953,0,352
7d3810d32255b4a7fbfd9a19afe06feb,111,2331,1,110
26042cec98f89085a7b430dd88861f68,86,3079,0,86
1fc7ca94414d3f2549aca7341a264292,112,4093,1,111
e41845fe2402d4d417c9d85c4f71ca5d,221,3186,0,221
6520e0c3514a8733e0d7ac65e042b94a,206,1114,0,206
3f6a480d27185bc1cd378eaee045308e,68,3515,1,67
37764ac0cc0d14cb3b7e8660fe64c44d,162,343,0,162
bf243522c5fa93cfeeb75ec9f6e41eab,174,1952,0,174
1d805b726ba3233efc29ac412c369808,405,1370,1,404
7211f8d468a93dc665c58304742e70fc,52,53,1,51
066544c57b19738ea5761a464b9ae8d9,97,3097,0,97
109dbeb45446c7eb74fa9693736a5deb,127,10,0,127
a985e6c84e6f67659da17f232d94a183,55,1017,1,54
8d212619b4c2fc752658fef9a0b1d2fc,64,1248,0,64
2a57054f8399bd4900ce22ed3078bfa4,14,1,0,14
5c7ea830dbaf922a8070fce94f8d77f0,317,3753,2,315
9c568acbb48ec0ecc679ede9da625388,354,527,2,352
9e12234fdcc8ca66958c3a32ad1f9917,52,1,0,52
61b7cfc08c31f43e94938737a03a1058,35,1,0,35
649a63472eced799ee02c58b388c1650,62,2,0,62
a3ad5541ce611e1e3374f7a7193b0f81,73,37,0,73
7635ed55c9146e7ed714e793235dc5fd,364,108,0,364
a1b53fb36a4e697e2a925e835a1e3d9d,443,3693,0,443
77187903233c76ad81fb16d34f2f0651,509,1211,0,509
09074b886f38c825fe9882f1d7952a15,308,705,0,308
29051227c68e1ee8a41ee6391f0ad637,140,3354,0,140
6c90fd3d44e7faa6624b7fbd817a8694,1012,2230,0,1012
81a55ebe4d9431a97d1f22631ee84153,180,9,0,180
b1b05251f64facf40c3e95c8f295cd5f,209,161,0,209
b1ab10cd2ff71431bbfd3701599f5195,160,48,0,160
58e8cdf7b475963f7225cb17dc874f3c,242,903,0,242
ca2d850718971552cbf9a68c3203399d,15,15,1,14
9487a40540638e8cb367c0baff9a93ba,111,5,0,111
7004912dc8c0b2e65dc8f06bbc9e2bda,189,1,0,189
1b401691c6043a5e224789b066ea4ad5,164,1992,0,164
56c21cd12a8fc12d2200198f2f743288,242,1041,0,242
39a8354d854f1c32a644ac29506e3394,250,380,1,249
3ed034e45b1456c2f4f181cf2637200f,130,3135,0,130
b61d24b3a0b21b0bf5d8c712735c015c,299,3236,0,299
753111317ef94c2fc095a663a4b3a495,65,3643,1,64
bccc240c1e9ad3be85d9bc56ae836ba2,174,183,1,173
79b7c553c063fd06f2cefc79a5748ec2,274,1412,0,274
cf6a9a1491a4feeb26a0cfb15485a8b6,204,3,0,204
7f9da29067bbed0d935f89bcf05c7d4f,178,3103,0,178
c0cfb07857f9cbb29a478f7edd239de4,38,135,0,38
77820c09a186846acf9f803abcb483b8,127,807,0,127
dc24fbec1d2267ad517d969705adb82c,104,4,0,104
85dc7ee24a6d30987ac07dddd8d11c11,25,24,1,24
deb0c3e114d6f7e5732fb9a07c8f7b22,110,182,0,110
f509453c74350b5357c1a21e5aa25cda,96,36,0,96
aa8363a1cc1a9792b9478e4c8aa13dff,105,105,1,104
56da128cbcd76f66965aba4a6aade3be,208,1221,0,208
e15c547fb8c190dc3199c5ec47c3b1f4,388,451,1,387
5f231429f4d169f813ec588226cbef57,180,181,1,179
99efe811f6d1c3b72da43e19b1d4bdd4,174,3428,0,174
7f1dd2913ed06dbfe7ef91d4df59101f,112,124,1,111
7f2d5bf002989d3f2223ad2af9f5c495,70,69,1,69
24e4c792f21725e5b365d52459cdc07f,158,3739,0,158
f819350584d71e9d358a0a99e569df65,24,1,0,24
57be0c19dcc5e651f23334916e44e623,3,1,0,3
27f6ff5710d1198c7450224b35c45a0d,259,218,0,259
a0ed9652995327f89e8f70b5df80950b,318,164,0,318
d07739596f5f5727cfa514cb9108b26c,190,3769,0,190
bd303158332c4caf333f0fa39726f4fc,59,32,0,59
07b39fe8f8de35f67e7b489bfcb2a700,56,4,0,56
f276c62cdd9563e5b395036ae554d408,152,562,0,152
432a288116530506ca0b4a33071874c4,175,158,0,175
43e8c7139c055acb92e71e1c2628f7a8,399,3536,1,398
9e3104ad8614e79246d6b83a5a2894aa,284,1592,0,284
7ca8bfbaf8c85366e0a12469f08330f7,55,794,1,54
85af67acf5914f9618617bf73722527a,193,1086,0,193
106d3796b5eac2624b858ce7006dfc6d,1,808,1,0
cfeff396e9bf75e653e090eb284ce624,200,16,0,200
23b3e99cdbdc9273b9ea0afb8d7055be,209,210,1,208
8cc262b1754b7da70d0240588aee9c4e,145,6129,2,143
6d223f8434aee08bf8892c4d270acc21,152,1,0,152
85c497ebfa4d556ed4f724924e7d9631,101,1687,0,101
5b53b7a026071d74448db0a1aa1c218a,47,2,0,47
c4150f914dd103231b8594ccdc72e17e,62,621,1,61
a14fd7ba17c85f9e91fead208cfc4fc0,42,281,1,41
26a10808afdbd46061b1c335b65b4a8f,1879,4792,0,1879
ca60288ea73c59a29eb4d28c2488e2e7,247,3252,1,246
fd0fca52c230dc07aa1a49b4c0e288c1,129,133,1,128
c68742743b31180b08ec9cbd06ad2a5e,61,841,0,61
18750ee3bb68c9abf80e05737ab5f67e,219,805,1,218
d1cb1b1bcb16525246d8c10b6fb81a39,56,1087,0,56
40ea9e8c729039fbfe9720d3ee83a432,61,3798,1,60
c6c823d0961822e4bdea4c1cba479645,314,2109,1,313
4464d02f22a2f5579c064f7a80564ebf,117,1802,1,116
e637e93991d1cf41acb8e1996481542d,350,23,0,350
7f5f04d40c5a56a5689b16ae23641734,164,4398,0,164
9591369442ac7b93788550d558f0e27d,140,4,0,140
7dcdc32a83d059b5dfb2dc4f900abb32,106,15,0,106
b8d33be20ac17b13880206190aece747,321,2773,1,320
77d27adba189b0158b2c6780240d5a7c,191,524,0,191
fda52a4648fb089384f50c50575fd984,1,1,0,1
e2a0632653c5514f81f7c85532a26e28,99,3,0,99
bb11cbf9cff389fbcff8f4e7f2a496e2,371,4690,0,371
6702b17f216965451274cbffa9d3df5a,799,4327,1,798
fae245cec9734ade00d874cdf2c8d77e,305,1671,1,304
eeb47586464597128945e7ce6d8995fe,116,4422,0,116
7cebbe0e200633bae7933ff8f4b60804,170,71,0,170
7c13620783436e93de4b226c203ffc5a,146,502,1,145
c06dcda037dc9c6981526a9ddf96c655,422,38,0,422
961dd68abd34573fb000bfcb49d6c54f,112,99,0,112
11a78892b9d74a084ae646376738f758,419,488,0,419
187bbbb2b09ef492ad54086a59ad7c6e,14,1,0,14
b7ccf433738f78ad889d592eaa87221d,137,6,0,137
44c41da2e309e943da940943c410bced,7,269,1,6
47382589047f8cf6e3a30d26276348b9,74,1495,1,73
bbc9f66ef0b2b35c56d53cd8805d3155,240,5112,0,240
bbbd63a4d5f028dc3a08900aac6c07cd,50,50,1,49
dad930e8bc13919b042311cee9fe47db,309,11,0,309
87ec6c2708636e2adcbcbed92ac6efbc,351,8021,1,350
68b137189690b3c621bb2d343546d178,1117,2571,0,1117
1010143fe710bd211177dffa0841c75d,6999,10,0,6999
a46bd0ef5007472164a451a608e02b58,109,115,1,108
24639f3377be835d2d93eec6f6c3a303,34,3548,0,34
bd29d3036bf85cac04b24277c473d0e6,697,1780,1,696
657d78d71fd0e79c9a182b757341bca1,74,1,0,74
42c51dd92b594a9ae876adb956278a4a,288,5043,1,287
a33be31300faf1bac997e1e3d26bf041,102,4,0,102
52fbfe216fb69e5e5ec03f5acaa5d4c2,236,11,0,236
d43c4995eac3ea4a6a57d1eb06f4058a,79,5,0,79
570a974608c724f7c621caf79015ccd5,862,560,0,862
ac5d9f765ae3305dd97d6ed36606ade2,261,4416,1,260
e6f5d6f3df296cd5f3733ff668dd9402,408,1515,1,407
d24d774bb7b2b256bbb303ac5ad9f066,76,353,1,75
14c3d670ca5528df232de9b37b0558d3,605,4348,0,605
b6b949a535d5a506b458a04ce218073c,71,70,1,70
d6c92909e2dad0be3ebef80c991c2dc4,15,2950,0,15
6a99c9bb999f4ee63b8aa8985e7bba18,128,1373,0,128
8db4dff18a4ddd864467f549a19235f3,204,198,0,204
b58efd5fe63a2299073a4dda6fbf99f3,95,2,0,95
320b5937cab837e68cc2d883825e4420,351,4710,0,351
40271332ade0dd20c2dceb8807303527,536,3402,0,536
55c2f9666c2699e0b756f8d738dad71b,49,2,0,49
c2cb457e05f8b7ede426a0f369329420,74,1832,0,74
3972696d4ffaf733d04b7e2ded03c684,145,6,0,145
4d6c3b457b389a76672955468973fd3d,9,1,0,9
60152c1d8fcbcfda54a647374a29cdf3,55,330,0,55
c8d5b87e54e5f76afd46f89eef95f2ad,194,325,1,193
144e29e8ecc14dfee8fc8cd761cc56ef,218,2192,1,217
72807f8e354e67ffdf240be69541f76a,294,5156,0,294
3449c0829eab2c2f83f0ddc16ca0a993,243,1390,1,242
818cac7c4457d0ed877a32bb784c50ba,91,2952,0,91
51389e79452a868e450f9de069b93946,491,2411,0,491
29b9264012c89762d3b68e9bc996d200,218,1732,0,218
23215997ed9b661dda0eb835284b8c6d,1104,3735,0,1104
b7761a52f81cb43d60c52cbd32c4f262,136,2,0,136
0c91c45bffb9d501ebbd45f724e1c94a,146,3,0,146
60289f5bdb1fc157172e4edaa22cb901,410,4280,1,409
81f5bb5a5a0e75223b5c74a145ef74ef,45,1,0,45
a62f499057cdafd8933a6516eca0e682,1055,904,0,1055
7fecfa3b08195f1f9957f870328b2c7e,295,3571,0,295
0a718da298f19ff952534ee7ad3b7c4d,38,913,0,38
e1b8c97027fbbf3bd878390126ae80f4,128,98,0,128
9cd1a5e287abfa7e68c6ab722932d709,35,2,0,35
635b0a844880c305d2606b0373988ad6,150,8,0,150
9fd734a2985339097147708e24120da3,471,5,0,471
9afb179de7b9328ed8d90f1d2d3fa794,34,1,0,34
21111ad817891112f09220863a13c625,217,4,0,217
18da79948b3e37e7e59ffec67101c550,66,12,0,66
4b2f5b9eade6c57e8afcdbda79e32190,373,1705,1,372
8a418d6be7b9ba28513393d06428f0c5,191,1049,1,190
d35c5f268695bc920eb10f9094b4801f,26,4396,0,26
d7419941a8ec11c5ff231adaaac35f7d,69,2,0,69
f6cda5aa8d1a781403bb0068a57d3913,461,491,1,460
9d29dad509bc7543cb57232b50981698,301,767,0,301
f62c9e339cb41eded05888ed68bc8fa4,105,4,0,105
97d2aaa48d16a84ff799352d3e87a07e,21,3232,0,21
70c39f497dd0eedb009ed86f553c47c2,53,4,0,53
71c950b68c05dca226bffc9c23a1bdd7,474,488,1,473
b41f356d62b76c26f765aa764a67dae7,1,1275,1,0
27f50a97a2594110907b48f7c326cc9e,90,1065,0,90
455f7ac2017b180b865ce493795ea16b,52,4,0,52
76a68e4e133630d51de27ee92e1ec948,766,536,0,766
cfe2df0dcb5097a7ed4e4ec40f467c41,51,1087,0,51
aab857cc71d59578da459b891b4c2ee8,380,5,0,380
5079c48a062375362fe9ab974772ea65,10,1,0,10
e58c60b4e1845af6209cd41f9817f3c6,65,66,1,64
c5786be68b5db5e530f27a49692193fd,124,260,0,124
3a118fc22460924f21cad9e2aaad513e,130,675,1,129
9c7bd411341d819f4644e9d76aa7ed5a,256,4826,1,255
f72a327734598c9fbc68b48a612bcd04,58,3231,0,58
7a9801688e4293c170a17bcc2fae3f8a,304,2834,0,304
a61a50e347df56b1c073e02ccb9e4637,41,1,0,41
