user_id,lable,count_user_info,age,sex,expect_quota,max_month_repay,occupation,education,marital_status,live_info,local_hk,money_function,company_type,salary,school_type,flow,gross_profit,business_type,business_year,personnel_num,pay_type,product_id,tm_encode
ee7e644ea74fdffda612e6ecdba9d1c5,0,5,33,1,20000,-1,2,3,2,3,1,0,5,5000,0,0,0,0,0,0,0,1,20187399
107fc7401d04de012d073533716f23ee,0,5,32,1,15000,-1,2,2,2,3,1,0,1,3000,0,0,0,0,0,0,0,1,8082061
2d3b928e922de70aa70746455d01968d,1,5,26,1,1000,-1,2,4,1,6,4,2,5,0,0,0,0,0,0,0,0,1,20849919
01fb9c8c36602bc7096e73c59f21fc6c,0,5,25,1,10000,-1,4,4,1,4,4,0,0,4000,0,0,0,0,0,0,1,1,20379382
9f25252490692a9bd6afcfea095cba66,0,5,24,1,10000,-1,2,2,1,4,2,0,5,3600,0,0,0,0,0,0,0,1,19314686
cdb3dd1112201a04947031d9312fc395,1,5,34,1,4000,-1,2,3,3,1,1,0,4,3000,0,0,0,0,0,0,0,1,19042397
1966ea2d8629de0849aaa6da3d1ea181,0,5,41,1,50000,-1,2,2,3,1,1,0,2,8000,0,0,0,0,0,0,0,1,19751244
d2b64e1f55f399bc01b5ed8382df2b4a,0,5,33,2,3000,-1,2,2,1,4,4,0,5,4000,0,0,0,0,0,0,0,1,18622694
4987ce2d62bb16751d3c606a728f5132,1,6,28,1,10000,1000,2,3,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,20905886
42fe36e2deae9acbea1093811580ec29,0,5,25,1,1500,-1,2,3,1,1,3,1,5,3800,0,0,0,0,0,0,0,1,21024679
cd2b400d5a013dbb94f3399dd36dd972,0,15,34,1,3000,-1,2,3,3,3,2,0,5,4800,0,0,0,0,0,0,2,1,8087885
f3cd28c184066b2a529e58ae5dfbb3e3,0,5,32,1,1000,-1,2,3,3,1,4,2,4,7000,0,0,0,0,0,0,0,1,21715004
548392742c05bef0e7376ae7b87f5387,0,9,29,1,15000,-1,2,3,2,1,2,0,5,8000,0,0,0,0,0,0,3,1,20635611
d88683746d27a17711485187e51e461a,0,5,28,1,20000,-1,2,4,1,6,4,0,5,3500,0,0,0,0,0,0,0,1,17615377
e966568b93d88d031c738a1d3bbdef31,0,6,27,2,20000,-1,2,2,2,5,3,0,1,2500,0,0,0,0,0,0,0,1,17747995
78f5578a3a8a8d94f6b70534229bd7a3,1,5,31,1,7000,-1,2,2,1,1,1,7,5,6000,0,0,0,0,0,0,0,1,21585818
2920b54572071d1052a6725046808293,0,4,27,1,10000,-1,2,3,2,3,3,0,4,8500,0,0,0,0,0,0,0,1,9206094
408a92d73335d9f4a6b84acfe0f99377,1,5,26,1,20000,-1,2,3,3,3,2,0,5,5000,0,0,0,0,0,0,0,1,18956758
5cd1cec4536c62d70017ae3af8260f7d,0,5,28,1,8000,-1,2,4,4,2,3,0,5,3500,0,0,0,0,0,0,0,1,11121054
aa1cfa8a4422951a4b6465d4ba830ba3,0,6,22,2,10000,1500,2,4,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,20284573
2437b3d4000a2f06cddd4f0611cd843b,1,5,23,2,5000,800,2,2,3,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21563741
34c40557ef77b08730b94e75c9808bc1,0,9,22,1,3000,500,2,3,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,20889718
c5a47dd3f65560e2a0fbeed990721935,0,5,33,1,20000,-1,2,3,3,3,3,0,5,5000,0,0,0,0,0,0,0,1,8051754
26638651547ed1b5e2abc63dc12b6a1b,1,7,24,1,30000,1200,2,2,1,0,-1,-1,0,4500,-1,-1,-1,-1,-1,-1,-1,2,21309285
42a598acb031e23410ebe1b6f7e33704,0,5,33,2,20000,-1,3,4,3,3,2,0,0,0,0,20000,8000,1,4,1,0,1,15715166
ecaeb41a721d0d26ba674d5559a3bfee,1,5,28,1,20000,-1,2,2,1,4,4,0,5,7500,0,0,0,0,0,0,0,1,20320102
51e4cb1f530046259173b8dcdb74e196,0,4,28,1,5000,-1,2,3,1,4,4,0,2,5000,0,0,0,0,0,0,0,1,10832983
3b0432fa18fe4b5a4fed0939fd1a3eb1,1,5,25,1,10000,-1,2,4,1,4,3,10,5,2000,0,0,0,0,0,0,0,1,21572493
15125eb429cfb996767f4ef2afcca69b,0,5,26,2,10000,2000,4,2,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,20428936
1877871665323830fc4d0eada9cf04d5,1,5,23,2,5000,-1,2,3,1,3,4,2,5,6000,0,0,0,0,0,0,0,1,21242313
469ba08af5582a7b66d27b38792996e6,1,6,35,1,10000,-1,2,4,3,4,3,10,6,4100,0,0,0,0,0,0,0,1,20970953
c2ed9595adde5175533694758ed916e5,0,5,34,1,20000,-1,3,3,2,4,1,2,0,0,0,200000,0,12,4,1,0,1,21224909
2c53352502cac5f4f985d95e0f8d9c6d,1,5,27,2,10000,-1,2,3,3,4,2,1,1,5500,0,0,0,0,0,0,0,1,21757204
5d125cd61270cbb9c9ed81bab3bf2939,0,4,40,1,3000,-1,2,4,3,3,3,0,5,4500,0,0,0,0,0,0,0,1,10228697
0efa7290e43bafbc6534d69ee2d3fc6d,1,7,34,1,2000,5000,2,2,1,0,-1,-1,0,8000,-1,-1,-1,-1,-1,-1,-1,2,20114144
a63f02eaf529a6a26cd53f3ad8be7be9,1,5,29,1,5000,-1,2,4,3,4,4,0,5,5000,0,0,0,0,0,0,0,1,18380086
b2b82cc0b6e6742cc82d3f5934232c02,1,6,34,2,20000,-1,2,2,3,2,1,4,2,10000,0,0,0,0,0,0,0,1,21462256
1b79ad4f82674426f2c49fe985e5f4f8,1,5,28,1,2000,-1,2,3,3,3,1,2,4,3000,0,0,0,0,0,0,0,1,21123582
3e4a6314a517cce40fe7bacdb621df1f,0,5,32,2,10000,-1,2,3,3,3,2,0,5,3500,0,0,0,0,0,0,0,1,20437881
fa6c1d3bb7d3bd987b45e744b3eb3063,0,5,27,1,10000,-1,2,4,1,4,1,3,5,4000,0,0,0,0,0,0,0,1,21031991
1ce4afd69a74be41e93374507cccfd99,0,5,26,1,5000,5000,2,4,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21415399
953a538cbd8c1df76aa76ac2e79b70f1,1,5,25,1,5000,-1,2,3,1,3,2,1,5,4500,0,0,0,0,0,0,0,1,21575068
4dc0d98a65fde4ce8bce68241fcbd4f4,1,6,32,1,20000,-1,2,4,3,3,2,0,5,5000,0,0,0,0,0,0,4,1,18517390
b37f6c9ac5d8b6b98d88942760e36ddd,1,6,24,1,20000,-1,2,3,1,2,1,4,3,5000,0,0,0,0,0,0,0,1,21531108
d60755fad14a56d0acaf1e4606a04a4d,1,6,35,1,1000,-1,2,2,3,1,3,0,5,3000,0,0,0,0,0,0,0,1,19077577
27aa6d2dd2285b6c2d1318fef207bae9,1,6,29,1,10000,-1,4,4,3,2,2,0,0,5000,0,0,0,0,0,0,1,1,8759364
ec8d281288bea51eb062bda930227fc9,0,5,29,1,20000,-1,4,3,4,4,2,0,0,4500,0,0,0,0,0,0,1,1,8151059
cdd6ddf3c4d9a3647d4223e0501f447a,0,5,19,2,3000,-1,2,4,1,4,2,0,5,5000,0,0,0,0,0,0,0,1,8621058
4260a5bb09e24439a1a3e2934e9c338a,0,5,30,1,10000,-1,3,4,3,3,1,0,0,0,0,270000,90000,6,4,2,0,1,10505573
18015a0af0c994306ac12c7680e10308,0,6,26,1,10000,-1,2,2,2,4,4,0,5,5000,0,0,0,0,0,0,0,1,16205103
285b6ed8475de4faa0f804613fedd2d3,1,7,29,1,5000,1500,2,2,1,0,-1,-1,0,3000,-1,-1,-1,-1,-1,-1,-1,2,21480500
0f3af0d5e4f6f216259b1fc7df62d03d,1,20,41,1,20000,-1,2,4,3,1,3,0,4,5000,0,0,0,0,0,0,0,1,17958974
e4bae07888e57aff818329217d44db16,0,6,27,1,50000,-1,2,3,1,1,1,0,3,3500,0,0,0,0,0,0,0,1,9714990
4a385d0a4840743f538eff93456bcf31,0,7,28,1,30000,4000,5,4,3,0,-1,-1,0,8500,-1,-1,-1,-1,-1,-1,-1,2,21407295
22b7e8db3c3cf3674d06eef7b544a835,1,5,23,1,10000,-1,2,3,1,3,1,1,5,3500,0,0,0,0,0,0,0,1,21646219
dcf49fb27a2733943262d649d8dd311f,0,5,30,1,5000,-1,2,3,3,1,3,0,5,5000,0,0,0,0,0,0,0,1,10056765
7b4b7200a4cde36d52c3af48652087a7,0,7,25,1,10000,-1,2,3,3,3,1,0,1,1446,0,0,0,0,0,0,0,1,17245695
10369fe71404958099efdc527c1a24e1,0,4,33,1,30000,-1,2,4,1,1,1,0,5,3500,0,0,0,0,0,0,0,1,9743351
ad4422030880e9359b9b5fc1f0874b14,1,5,45,1,5000,-1,2,3,3,1,1,0,4,6000,0,0,0,0,0,0,0,1,20291071
258e464c7796111e3163ba7b0140e8c2,1,5,26,1,20000,-1,2,4,2,3,2,0,5,4000,0,0,0,0,0,0,0,1,16025936
080da90a53c76b04aaf04ef75f3adf39,0,5,30,2,10000,-1,4,4,3,4,4,0,0,10000,0,0,0,0,0,0,5,1,17597693
3f94141b0b26e8be6ff6b6f9401c4764,1,5,30,1,30000,-1,2,3,3,2,2,7,3,4300,0,0,0,0,0,0,0,1,21649559
6cf5960c56c6b4af489b4c3fc3482d25,0,9,37,1,20000,-1,2,4,3,6,1,0,5,10000,0,0,0,0,0,0,0,1,19933632
3029b9729c949a22805b116b70cb0825,0,5,20,1,10000,-1,2,4,1,3,2,0,5,9000,0,0,0,0,0,0,0,1,18369648
a7107051d07be2b25491dec1df2e39f3,0,5,37,1,5000,-1,4,3,3,3,3,0,0,15000,0,0,0,0,0,0,1,1,19047042
91d448f955652862128da92e3f501047,1,5,25,1,10000,-1,2,4,3,4,4,0,3,4500,0,0,0,0,0,0,0,1,9105106
62f1cd6717490c2a6395efc6540754b0,0,5,29,1,1000,-1,2,3,3,3,1,1,5,5000,0,0,0,0,0,0,0,1,21558826
5ab10b076a97c5b1fb165631f3b301b3,0,5,27,2,20000,3000,2,3,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21037365
33c4077e4c0bf5ff4af4a823d3c5b489,1,6,21,1,10000,-1,2,4,1,1,1,0,5,2800,0,5000,0,12,3,1,0,1,18874925
aa696b767ea2b21c5fa62db9bd5b45d9,1,5,24,1,2000,-1,2,4,1,6,4,0,5,3000,0,0,0,0,0,0,0,1,19829830
13f245a0e716c1ecde8529cbb7c6d722,1,5,26,1,5000,-1,2,2,1,1,1,0,4,5000,0,0,0,0,0,0,0,1,17232625
96d578499435658389790fee70cd9408,0,5,26,1,3000,3500,2,3,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,20412779
03759e4b0f1f833bd46eab1f8649da0e,0,5,29,1,3000,-1,4,4,3,2,3,0,0,8000,0,0,0,0,0,0,2,1,18176683
6549e7cf7a6949d00299bb0eb59e99ce,0,8,25,1,5000,-1,2,3,1,4,3,0,5,6000,0,0,0,0,0,0,0,1,19847280
2594844191720faa21e635d9c89f759a,1,5,27,1,50000,-1,3,4,2,3,2,0,0,0,0,500000,0,2,7,1,0,1,16985039
ff9e9e5a81d66d5febc420d9efb80070,1,7,29,1,5000,-1,3,4,3,2,2,0,0,6000,0,10000,0,1,6,1,1,1,19151503
9f89e219db20e70fac38a7ebff29c46f,0,4,27,1,5000,-1,2,2,2,1,1,0,5,5000,0,0,0,0,0,0,0,1,8774287
31a2c55f21ec8f6489767f008307efed,1,7,43,1,4000,-1,2,2,3,1,1,0,1,5000,0,0,0,0,0,0,0,1,17365399
d34b13bd4c250a58c1a4c419628f5ae1,0,5,30,1,3000,-1,2,2,1,3,2,0,5,3300,0,0,0,0,0,0,0,1,8962229
706e28a02042594179de2dd30a9e03e7,1,11,25,1,20000,3500,2,3,1,0,-1,-1,0,5000,-1,-1,-1,-1,-1,-1,-1,2,21565700
f75f74647582e0f1d3a734a55679eab7,1,5,32,2,15000,3000,2,3,3,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21319563
0d8f94c79e5fe92820f902d4199ecd34,1,5,21,1,10000,-1,4,4,3,5,4,0,0,5000,0,0,0,0,0,0,4,1,17935413
0116a5f2447a5427b80879ed33501cfd,0,5,27,1,9500,-1,3,4,3,3,2,0,0,0,0,150000,30,1,6,1,0,1,8853062
f69b9a72ed0d17cc2ef95b7a91f55ede,1,5,27,1,20000,-1,2,2,3,3,2,0,5,5000,0,0,0,0,0,0,0,1,19334551
83b7e013a94bfa8f709c1716abfbc666,0,5,21,1,30000,-1,2,4,1,1,4,2,5,5000,0,0,0,0,0,0,0,1,20975628
fc39e80921cea574bbd3128953a453f2,0,5,31,1,3000,-1,2,4,3,3,2,0,2,4000,0,0,0,0,0,0,0,1,8417195
0f80b7d683f1e4bcb828da47d86098de,1,6,34,1,1000,-1,2,3,3,2,3,0,5,4000,0,80000,16000,2,7,1,0,1,20772927
1e4e53e7ccd8f6ea8772118538f01951,0,5,27,1,5000,-1,2,3,3,1,4,0,1,3500,0,0,0,0,0,0,0,1,17921694
4921039e16a287413bd26ba79c85d12a,1,5,30,2,5000,-1,4,2,1,3,3,0,0,6000,0,0,0,0,0,0,5,1,19276676
4162a433b16b52a2f8747aa47ce60aa7,1,6,22,1,20000,1800,2,4,1,0,-1,-1,0,3500,-1,-1,-1,-1,-1,-1,-1,2,20382593
5f038662c0d6751330e0559c55c0e187,0,5,30,1,20000,-1,2,3,3,2,4,0,5,5000,0,0,0,0,0,0,0,1,20681300
f859f335066ef2219a48f86f375e6028,1,5,26,1,3000,-1,2,4,2,3,4,2,5,3500,0,0,0,0,0,0,0,1,21283900
6bb882b199037f90b4b1c4207946a9a0,1,5,33,1,1000,-1,2,4,3,3,4,0,5,5000,0,0,0,0,0,0,0,1,17092949
c0a9ad563183ea0a62390a048dc115e4,0,5,27,1,10000,-1,2,4,3,2,4,2,5,12000,0,0,0,0,0,0,0,1,21044413
02244acacf39f4ba311c16645e4f1699,1,5,28,1,20000,-1,2,3,1,3,1,0,5,10000,0,0,0,0,0,0,0,1,8416066
894cbbb6c0b70ca00b8fe2d0a10c6b80,0,8,28,1,2000,300,2,4,2,0,-1,-1,0,4000,-1,-1,-1,-1,-1,-1,-1,2,21408764
4fec0edaba453705149888abf9c1e037,1,7,34,1,30000,1000,2,4,3,0,-1,-1,0,3000,-1,-1,-1,-1,-1,-1,-1,2,21505650
4a11db2a452ca55cde2c50e695f913c1,1,5,28,1,20000,-1,2,3,3,2,1,2,4,5200,0,0,0,0,0,0,0,1,21122466
a7935a2ddf5a670c9fd4a713a3857e73,1,5,31,1,10000,-1,3,4,3,2,2,0,0,0,0,500000,0,15,6,2,0,1,18554499
e5380d27fd97c7fbbf3915bbf3c537f8,0,5,29,2,20000,-1,2,2,3,1,1,0,5,10000,0,0,0,0,0,0,0,1,17513047
d254272cb33f9e8e83e154d5318c80a8,0,13,24,1,5000,5000,2,2,1,0,-1,-1,0,8000,-1,-1,-1,-1,-1,-1,-1,2,19151627
ea8b7299e4377e364f175c0a22571705,0,5,25,1,10000,-1,2,4,1,2,2,0,5,2000,0,0,0,0,0,0,0,1,19387630
f4033980238ca5d3e5688520e112fd8d,0,5,30,1,3000,-1,2,3,1,2,4,0,5,6000,0,0,0,0,0,0,0,1,20184790
1578ca762a43911da2013bd252697f7c,1,5,30,1,2000,-1,2,3,3,6,3,2,4,5000,0,0,0,0,0,0,0,1,21665704
20091660ab3abda335d1be8369b41587,0,5,29,1,40000,-1,3,3,3,4,3,0,0,0,0,350000,0,2,4,1,0,1,20638462
6131fa051ba64c2ec17e8e1b12455c1c,1,5,27,1,10000,2000,2,4,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21413279
35917f1d6a0de955344ce8f5cbc5c318,1,5,23,1,5000,-1,2,3,1,4,4,0,5,4000,0,0,0,0,0,0,0,1,19735952
a7066c200367c94295ff3777843dcc70,1,5,26,1,5000,-1,2,4,1,3,1,0,4,6000,0,0,0,0,0,0,0,1,16031872
9e7e984e24db833b7cf8492694739748,1,5,27,2,30000,-1,4,3,3,3,3,0,0,5000,0,0,0,0,0,0,5,1,16634008
f19af023648fdd11b3fdc21c2aed509d,0,5,31,1,1000,-1,2,3,2,4,4,2,5,4500,0,0,0,0,0,0,0,1,21198724
d61615c2c3b1d65c1bb49bf5f2340b94,0,4,26,1,5000,-1,4,4,1,4,3,0,0,8000,0,80000,0,4,5,1,3,1,8789849
a28221bb13f92dd57c0aa78fb77eb84d,1,5,27,1,20000,-1,3,3,1,3,1,0,0,0,0,50000,0,2,3,2,0,1,20087458
454bb9ce936acfe062ce79dd72eab4be,1,5,25,1,5000,500,2,4,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21045782
eb9762ccce6b1811aa6b9033281cb3d5,1,5,29,1,10000,-1,2,4,1,6,4,0,4,5000,0,0,0,0,0,0,0,1,17444268
b6ff852b9b051210016d4afa10e6137b,1,5,26,1,5000,-1,2,3,1,6,4,0,5,3000,0,0,0,0,0,0,0,1,18874367
7ca32e93ecab64a6f906b627bacf5a20,1,6,27,2,5000,-1,4,3,1,4,2,0,0,3000,0,0,0,0,0,0,1,1,9034246
5affd409102d5b565bdd40b1bce2cd43,0,5,31,1,8000,-1,2,4,1,3,1,0,4,2500,0,0,0,0,0,0,0,1,20167514
267d06f86b570feb5ff1368db27bc039,1,12,26,1,5000,-1,4,4,1,3,2,0,0,5000,0,0,0,0,0,0,1,1,19848480
fbcb9527cccda17f3c3ac21a3f9c3782,0,5,30,1,3000,-1,2,3,2,4,1,0,4,3000,0,0,0,0,0,0,0,1,19145532
06e46f24b722c08b9f130f0f501ee3c1,1,5,30,2,30000,-1,2,3,3,1,2,0,3,6000,0,0,0,0,0,0,0,1,18964293
81394ef1cdef9b49f8d1a12ac4aee2bb,1,5,33,1,20000,-1,2,3,4,3,1,2,1,8000,0,0,0,0,0,0,0,1,21832432
5bcaeac16a5504346915e4fc6d174608,1,5,25,2,5000,-1,2,4,1,4,4,0,5,5000,0,0,0,0,0,0,0,1,20647863
9bec560325b1227fbaae20eaa0e8574f,0,6,34,1,30000,3000,3,4,3,0,-1,-1,0,50000,-1,-1,-1,-1,-1,-1,-1,2,21649505
b0af282df6cac3a16eb3bb5ade60a3e0,0,6,25,1,10000,-1,2,4,3,2,2,0,4,6500,0,0,0,0,0,0,0,1,19060537
6ab1b1fae17d2341a0de322de32497e5,0,5,27,1,15000,3000,2,4,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21392123
ba5a5825d48a1b65b197cbb780527319,1,6,26,1,30000,3500,2,4,3,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21723223
ea2dac4fb3eb8f24a9f59de66fd74023,0,6,25,2,5000,1000,2,3,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21135471
3ace35b1a2e6b9588fa90125a7f9457d,1,5,21,1,3000,-1,2,3,1,3,1,2,5,5000,0,0,0,0,0,0,0,1,21561405
6660d9fe889f80339cea3e73f8a1e935,0,5,20,1,1000,-1,2,3,1,4,4,0,5,3500,0,0,0,0,0,0,0,1,9990451
47846e1de943691dcc21a9fa0316e59e,1,5,29,1,10000,-1,4,2,2,3,1,0,0,8000,0,0,0,0,0,0,4,1,19761922
8fcd851a73d80d4cf21d9550a2c0d66e,0,9,23,1,1000,-1,4,4,1,1,1,0,0,5000,0,0,0,0,0,0,1,1,10952060
43200c116f250aec488788f8af465f73,1,5,30,1,4000,-1,4,3,1,4,4,0,0,4000,0,0,0,0,0,0,1,1,8171651
04c3a73cbce3ffb26f33c2a9a09ba552,0,5,22,1,5000,-1,2,4,3,3,1,0,5,4500,0,0,0,0,0,0,0,1,19129265
dc909dd5eedc27762d2e15a72e24017c,0,7,22,1,5000,-1,2,4,1,2,3,0,4,2100,0,0,0,0,0,0,0,1,8946323
e8157a4a76c93bad0b390afb47383044,0,5,24,1,1500,-1,1,3,1,3,3,0,0,0,3,0,0,0,0,0,0,1,9051860
c02fbcddbe8aacfda2d6a6ff6e6037c5,0,5,23,2,10000,-1,2,3,3,1,1,0,5,3500,0,0,0,0,0,0,0,1,20086402
8d5a199eb0f30b8427c3c8512f10a930,0,5,30,1,10000,-1,4,4,3,2,2,2,0,6000,0,0,0,0,0,0,3,1,21202345
4eaeed8355d1991735fae452b6581fa4,0,5,20,1,1000,-1,2,3,1,4,4,2,5,3000,0,0,0,0,0,0,0,1,21739865
9401854ad316d64e3a8c4653170af093,0,5,26,1,10000,-1,4,4,4,3,2,0,0,3500,0,0,0,0,0,0,3,1,8770251
812d9d91ea0f6ea886da64d2a5dd67c9,0,5,30,1,5000,-1,2,2,3,2,4,0,5,8000,0,0,0,0,0,0,0,1,20462831
f25f9190f74184ae7a4743a5c806cec4,1,5,27,1,20000,-1,2,3,1,4,3,2,5,3500,0,0,0,0,0,0,0,1,21833161
869fc8f3de69ce9c4b4c550342acb6c3,1,5,45,1,8000,-1,2,2,4,6,3,0,5,4863,0,0,0,0,0,0,0,1,9975722
7df0b6d3554bf51e40bdbb8f2f7f1830,1,5,24,1,10000,-1,2,4,3,4,4,0,5,5000,0,30000,0,16,4,1,0,1,16396565
70658776fb1aaa6f0cc24934e08973d2,1,5,38,1,10000,-1,2,4,3,2,3,0,5,4500,0,0,0,0,0,0,0,1,17172945
c46261a6ebe6e60d00e0079853599d16,0,5,30,1,20000,-1,4,2,1,4,4,0,0,7000,0,0,0,0,0,0,5,1,19411961
306364dafbfed3f6ae8bff3bce9fb7fe,0,5,29,1,5000,-1,4,4,1,4,1,0,0,3000,0,0,0,0,0,0,1,1,9989495
ddbea76e2cedeaca07f9dced7c8e227d,1,6,41,1,2000,-1,2,4,3,1,1,0,6,6000,0,0,0,0,0,0,0,1,11035015
36ef1f51b21088d7ac0a77137aaba4ae,0,11,20,1,10000,3000,2,4,1,0,-1,-1,0,5000,-1,-1,-1,-1,-1,-1,-1,2,19407934
25de4fbe4c4baeb78bae89b5155465a1,1,9,31,1,10000,-1,2,4,3,1,4,0,5,5000,0,0,0,0,0,0,0,1,20003372
6fcf5b3d10550a3c55121691f33156b7,1,5,32,1,5000,-1,4,4,3,4,4,0,0,3000,0,0,0,0,0,0,1,1,19046481
64d93cf4bd9ca78a9e6f3f0ecc1de08b,1,5,27,1,3000,-1,2,3,3,1,1,2,1,1500,0,0,0,0,0,0,0,1,20974248
517c82a47e91824b874d7458bc74a836,1,8,23,1,30000,4000,2,4,1,0,-1,-1,0,2,-1,-1,-1,-1,-1,-1,-1,2,20519904
6a057905c3782aa6084930a3b95fc513,0,6,25,1,10000,1000,2,4,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,19394191
04a61cce3d11691f533c0c83a5faa8c3,0,5,20,1,15000,-1,2,4,1,3,4,0,5,3500,0,0,0,0,0,0,0,1,20434251
03ad984661cc5af3870de76791b12d38,1,6,27,1,10000,3000,2,3,3,0,-1,-1,0,5000,-1,-1,-1,-1,-1,-1,-1,2,21339717
0907303f2ecc84d4bc2bae6c5ad90f58,0,5,23,1,10000,-1,2,3,1,1,3,0,4,5500,0,0,0,0,0,0,0,1,17063741
9d1eb7070b40d4f5c827bef7929d75d8,1,5,31,2,10000,-1,2,3,3,1,1,0,6,10000,0,0,0,0,0,0,0,1,16554510
9f967d49ecdaf372be57c99b1920dbed,0,5,36,2,1000,-1,4,3,3,2,3,0,0,7000,0,0,0,0,0,0,5,1,9279112
c598332e26806d6f3d5f24f83ba015d0,0,5,27,1,8000,-1,2,4,2,1,2,2,5,6000,0,0,0,0,0,0,0,1,21588794
a01dc8275dea0de7bd5ca81bc9ae9eb6,0,7,34,1,50000,5000,2,3,1,0,-1,-1,0,5000,-1,-1,-1,-1,-1,-1,-1,2,21309722
371cc9e58e1756afa7549313b45c6e70,0,6,22,1,3000,-1,2,3,1,3,1,0,1,3000,0,0,0,0,0,0,0,1,19582025
21d3e9c3cec804eb94cf726add84930c,0,4,36,1,5000,-1,2,3,1,1,2,0,1,8000,0,0,0,0,0,0,0,1,8233049
5abba594afaf5dca3ec1c397fab89f97,1,7,27,1,30000,2500,5,4,3,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21030297
865572aba96d9cc0c34b9d7e8eba0a71,1,5,35,1,30000,-1,2,4,3,1,2,0,3,3000,0,0,0,0,0,0,0,1,8085267
f58aa52d8c2d8cc1fe7c381a84b89bf9,1,5,38,1,5000,-1,2,2,3,1,1,0,5,6000,0,0,0,0,0,0,0,1,18625884
c7c4ce114508ec889a9bae1df57c066b,1,5,30,2,30000,-1,2,2,1,3,1,2,1,3700,0,0,0,0,0,0,0,1,21298612
91bed3a24f7efeee98340bb7fcf24031,1,7,25,1,10000,-1,4,4,3,3,2,0,0,3000,0,0,0,0,0,0,1,1,14083238
5117f8ce0f8f559b5864366f438ef07b,1,5,26,1,5000,-1,2,4,3,3,2,0,5,3500,0,0,0,0,0,0,0,1,16484105
77da2ebd8ace6d250c0cf2876baccbfa,0,4,25,1,10000,-1,2,2,1,3,1,0,3,3500,0,0,0,0,0,0,0,1,9026207
f2aa3b7bab9e106b2dee28997678c8a4,1,5,25,1,3000,-1,2,3,3,4,4,0,2,5000,0,0,0,0,0,0,0,1,18466604
19b94653036706d730c9579e6eac3874,0,5,24,1,6000,-1,4,3,1,4,2,2,0,4000,0,0,0,0,0,0,5,1,20947397
74ca89edab23fc79eb1dd550cdb4e7f3,1,5,22,1,5000,-1,2,4,1,4,4,0,5,3800,0,0,0,0,0,0,0,1,20277707
ad01cf771fbf5e7567fdaa75b3a8860c,1,4,28,1,1500,-1,2,3,1,6,2,0,3,3000,0,0,0,0,0,0,0,1,16383646
f2a018f2c9ebaa600dea3a178595df5f,1,6,28,1,10000,2000,2,4,1,0,-1,-1,0,4500,-1,-1,-1,-1,-1,-1,-1,2,21492072
6e7eb11bb9d1b803ecd560e6580526b9,1,5,39,1,50000,-1,2,3,3,1,1,0,5,15000,0,0,0,0,0,0,0,1,16797337
1202f2a25b033071e0f09e9150bef8e2,0,6,32,1,1000,-1,2,4,2,4,2,10,5,3000,0,0,0,0,0,0,0,1,21375581
03a7344b748cc2a2f3f633bb91a67b48,1,6,32,1,50000,3000,2,4,4,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,19407907
f59b9d6126ce2c4613cb71050e175d8e,1,5,20,1,10000,1000,2,4,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21395590
ba31c59b52881a518ec81316064a61f3,0,6,38,2,10000,-1,2,3,3,3,1,0,5,5000,0,0,0,0,0,0,0,1,20676219
b26f4b4225a610e8cb02d59c102e4ec8,0,9,31,1,10000,1200,2,3,1,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,2,21317750
4f9562e1b04fab8886f8ac9d6c520523,1,5,26,1,1000,-1,2,3,2,4,4,2,5,4000,0,0,0,0,0,0,0,1,20984014
4715f2c28478f0b455d7a0c6696d337b,0,5,25,1,20000,-1,4,4,1,4,4,0,0,4500,0,0,0,0,0,0,1,1,17685491
0d8da4600d10d97d44a11ed3a348e963,0,5,33,1,50000,-1,2,3,3,1,2,2,4,7980,0,0,0,0,0,0,0,1,21321300
1edb8f37d958978b546b4d3b48d06fe9,0,6,26,1,15000,-1,2,4,2,4,4,2,5,4800,0,0,0,0,0,0,0,1,21570076
0ca86413aae7e959348ccde60c7754ca,0,5,34,1,10000,-1,2,4,3,2,1,0,5,8000,0,0,0,0,0,0,0,1,20015395
