user_id,1u_friends,2u_friends,in_degree,out_degree
46cfc84a48e2f835220851e8f52722df,86,21,0,86
292c81cf8db8713b9eb41d53bcf64fb0,63,3464,0,63
0fa784c91145f6901f12f851165da713,286,1077,1,285
c312decd19ec6ee7582ad5ae4dc70317,261,46,0,261
2b4fa82ff0f33215a2da0b06c5703896,159,2937,0,159
d9efb867f74297ecb83e2a8ae82e1e51,181,3924,0,181
fd8cf507fa1577ae4b1e9fb5e17658ea,45,33,1,44
9dbd69a5cff47083ed29148d9fd58c12,215,3969,0,215
ac9807c73117edc10d5d5af39a21385f,182,4436,0,182
bbcfc1d31b4a84f990b708eb2878c316,349,126,0,349
8b1340ae2c8f63636b24b0af38a3b373,277,3881,0,277
391bd4f63c605ca17dabbb129576755c,197,6425,0,197
ed42180b26ebb27475c705a86264641a,193,2244,0,193
8ff5d4f3d908bc5c8e17ba3c1213b883,23,1617,0,23
b00d6f18041a36af950fab0e8cf2d6a8,126,3416,0,126
9bc6844cedebe728c276ea3b63cf6cf5,280,3620,0,280
1b6a2b35793f0baa8b3b10b789a6f844,32,230,0,32
831faf46616c4cde68a9963d4bfea716,72,4125,1,71
d5f2ef0ab87906f4719b448349789304,104,1288,0,104
998c575d89f6228050a0159447cc1837,5,4,1,4
98698769e3d6874f83f0af05fbc249ba,345,1408,0,345
96239ac1e80a88c52ac0580e8b1917b6,311,3469,0,311
1f0c7ae8462442aeea6b9e8ee627ffd2,312,6530,0,312
097dd81296eed0b54ea372176412516e,48,4042,0,48
3c4430f53d98783811b1695aa56c2296,100,1750,0,100
09e019c670b733890cefee4f5a0ed4dc,205,1395,0,205
849f1bac60876aaac8ff446f672ece88,117,2706,0,117
d60c71aded4dedecd41c9b734c1d3dd4,254,6404,0,254
bfe58d90109e201ec0f13f618cf831f1,74,5351,0,74
554af3d75b503e58540caf82c46f7c14,242,305,0,242
9695ef6608e7dd8af4ab698802fca633,70,2237,0,70
1bf5846906f745af73967d4ee358d508,98,5860,0,98
49ca11370fc611286ae70776d655db7e,46,807,0,46
95fdab31c752f5f42438a6cd7ff47763,211,1262,0,211
debc58b730207f6451d8fabb7e608311,115,4686,0,115
74ca143010e657fc12a9bf9cd4b4c4f0,163,99,0,163
a7067a88c5e60fa65dc40aa77b24f9ff,130,1899,0,130
4b1748d75af1636db93e34ccd3a33162,665,5507,9,656
fa52ed9cb9934f05f98ba024a536ae38,141,1828,4,137
cb01e6de2ff6762d573c928e0cc10b1d,49,3705,0,49
8f4c2eb160eec0e70ea82e9bb3f0d581,377,5573,0,377
d627993c211327256f463ac51ec6f20d,62,2347,0,62
3275e3caf72bbf717d3627fe24a7c911,181,6268,0,181
7ce0218235f9da1b6346260f70c72130,10,4978,0,10
4a8daf5959bb7359ccc1b1a60f288ba9,209,3027,0,209
d3699ac600f9494fccd80cdd46eb8007,107,4833,1,106
c596897eafbabe21dbc071880520b368,389,2971,0,389
f230c26667e2a6fb788278b7f81d6ddf,281,1312,0,281
f20dd6bf040407eed525993f4ec5a59b,126,1761,0,126
7a8d1b41a87ee733b65213f2f4fc8138,275,4287,0,275
752be8c11ea8ca1f47d1b390e263dc95,593,6125,0,593
3de385c93debeb96d22f401ce658a054,88,609,0,88
e0d61b7b55639c509671a02f0f5633a4,97,2160,0,97
1033b7cd3c88529353524f90aaf56fcc,1,1,0,1
50c7c00d55f7476c76b2986af64b94cb,254,1300,0,254
9ab82e9c2fd2c36077b3f66ae213c114,101,124,0,101
c4b79893896d62dd36c770ed3c9facb9,407,4716,0,407
b649e89d8e598ba10987bca5678e81fc,68,4642,2,66
4c70e7800b0c04f29fd005eb277b2e02,192,4644,0,192
ca502315ed7fc6c82f04dab0008e1c2b,157,135,0,157
10e08822e824359e6a2668e587474d3b,45,646,0,45
93c48e9cd779156602091434f5587d69,281,4708,0,281
f8533e33f05b60531b6d354e7e60ecee,380,1960,0,380
1ddf6e8484307259019652929fe24ee7,3,1,0,3
212271b0c8ea0828a28d1e7a49d0a57f,303,16,0,303
e3a2d9ef294dd4829e2b7c32c4789982,99,3530,0,99
b09610ede9090c73be62346175b77d43,43,3017,0,43
804da76d29776b372f6504ac493da4a6,58,3528,0,58
82b57efc170ae83e0069c7d91dd93882,24,1,0,24
1186d0d974a3c69056650c3dbce21186,225,3714,0,225
0c8b253569df1a50f0e9cfaa65fe799e,65,1465,0,65
372b9d32996d23cfaf1bc4b53819b35a,171,5706,0,171
bb7077f832872c6a79ee35e098656347,209,3818,0,209
0ceaa088a9987750815af078e1f4b6b5,2,1,0,2
9bfa8f943698d4f6838c6fd588c115c4,86,52,0,86
2dac962612b2ce838a00e584711883c9,91,4039,0,91
bf1e2840a08037f79a42513aa662e252,181,356,1,180
1e448311eb4a0c6a12db76d1ea8f5838,57,35,0,57
a253ba63d128fb940d2633f4323a4452,206,2490,0,206
31a48c745036065b58140e7a051690fd,118,1339,0,118
3eb3d4b12d96c5bd6080e84094cac456,59,52,1,58
6a28f28033c5cb79602b607a84b7106b,581,5193,0,581
1ac021f18ce0a55d3872d3dd23bb91b3,247,10,0,247
dead713b6c00d67a05cbe05fa402d065,12,1,0,12
beaa5a6b951665870d4fe59c88f4c035,262,3151,0,262
4d28e0794333acdf822f57c6a17269e6,353,103,0,353
b36dc0478782df8bda2f97221aa790e6,409,1043,0,409
8b9047f586809575f792c8255b9cd7f8,96,3570,0,96
9c510cc053ca29ae44d624d360b17c88,262,6826,0,262
783e2403cb3fb4227997c4bc37fafef9,151,6507,0,151
abfc4f7a5231097891a7797d84a456ca,91,3717,0,91
0787685311afa37a6d69dbf64ab2a1c8,3,70,3,0
7a9860ce0eb33fb609c68d8b07908484,48,3860,0,48
846619f9e1c04f4866608aae7285f35a,500,107,0,500
01fedc9fa24b114972666a8d409a22e8,179,462,1,178
dd16df29ec7b0f95b52e1d68d8d391e5,71,5231,0,71
11f63440763d9deae7b63f6b9a1e68d5,138,1600,0,138
3fdacf1af4a037e0803f7820cd855cef,388,4007,0,388
6e13342142247f25229c5ba75e9ee19c,103,844,0,103
34da380583b8a14bc8e3c905aeec0991,67,3056,0,67
471987d4a7ec6d35a51833158e49b352,427,3510,0,427
2041a66b2efd4db0b38a9794b8f82a34,1,40,1,0
6b55bed997eda0c593cecb81871510d8,408,2872,0,408
2c1956575753077c580766f4dd758e01,1,1,0,1
7466bbe981f4d2d30c82e485e18dfe74,227,5505,0,227
224fb0143a2c9de902db0375219a71b6,113,874,0,113
26042cec98f89085a7b430dd88861f68,16,1591,0,16
1fc7ca94414d3f2549aca7341a264292,160,1199,0,160
3f6a480d27185bc1cd378eaee045308e,192,2750,0,192
109dbeb45446c7eb74fa9693736a5deb,260,4348,0,260
9e12234fdcc8ca66958c3a32ad1f9917,105,1509,0,105
d4708a28d4eb2beef6b13a9ee15c2531,80,1172,44,36
a1b53fb36a4e697e2a925e835a1e3d9d,203,4953,0,203
81a55ebe4d9431a97d1f22631ee84153,500,2462,0,500
23c1b642199fd43bbfd9d25ee64d66bb,12,824,0,12
ca2d850718971552cbf9a68c3203399d,35,1,0,35
9487a40540638e8cb367c0baff9a93ba,1,163,1,0
753111317ef94c2fc095a663a4b3a495,107,2679,0,107
cf6a9a1491a4feeb26a0cfb15485a8b6,430,6437,1,429
7f9da29067bbed0d935f89bcf05c7d4f,52,4551,0,52
398084b69175f410606d6efac8ac6059,327,2464,0,327
99efe811f6d1c3b72da43e19b1d4bdd4,10,1,0,10
24e4c792f21725e5b365d52459cdc07f,238,4934,0,238
f819350584d71e9d358a0a99e569df65,135,1944,0,135
a0ed9652995327f89e8f70b5df80950b,5,116,0,5
d07739596f5f5727cfa514cb9108b26c,152,3280,0,152
b5b31ebf61e2a29ce9cf33b3c92b824a,416,2543,2,414
958a2213fae6c67f2c559bc2175c530c,256,5141,0,256
8cc262b1754b7da70d0240588aee9c4e,244,4221,1,243
85c497ebfa4d556ed4f724924e7d9631,380,1659,0,380
c6c823d0961822e4bdea4c1cba479645,142,5296,0,142
7f5f04d40c5a56a5689b16ae23641734,112,4211,0,112
bb11cbf9cff389fbcff8f4e7f2a496e2,216,3680,0,216
eeb47586464597128945e7ce6d8995fe,474,5183,0,474
7cebbe0e200633bae7933ff8f4b60804,429,260,0,429
87ec6c2708636e2adcbcbed92ac6efbc,159,5351,0,159
14f4faece5bdad56365ac7852f58232b,3,277,0,3
a46bd0ef5007472164a451a608e02b58,130,6055,0,130
bd29d3036bf85cac04b24277c473d0e6,167,4308,0,167
52fbfe216fb69e5e5ec03f5acaa5d4c2,124,3499,0,124
d43c4995eac3ea4a6a57d1eb06f4058a,192,5519,0,192
f46058c0a60ef1bb2b0cf3fc0c689a6e,345,3075,0,345
14c3d670ca5528df232de9b37b0558d3,202,4539,0,202
d6c92909e2dad0be3ebef80c991c2dc4,32,4,0,32
6a99c9bb999f4ee63b8aa8985e7bba18,1,1,0,1
b58efd5fe63a2299073a4dda6fbf99f3,97,933,0,97
320b5937cab837e68cc2d883825e4420,198,4583,0,198
4d6c3b457b389a76672955468973fd3d,273,1945,0,273
72807f8e354e67ffdf240be69541f76a,248,5658,0,248
818cac7c4457d0ed877a32bb784c50ba,69,23,0,69
29b9264012c89762d3b68e9bc996d200,275,3817,0,275
23215997ed9b661dda0eb835284b8c6d,27,825,0,27
7fecfa3b08195f1f9957f870328b2c7e,51,124,0,51
9afb179de7b9328ed8d90f1d2d3fa794,195,3276,1,194
f6cda5aa8d1a781403bb0068a57d3913,342,1387,0,342
97d2aaa48d16a84ff799352d3e87a07e,178,6082,0,178
59f67d3cc576bb716b4664835466ad0a,288,2875,0,288
76a68e4e133630d51de27ee92e1ec948,15,4350,0,15
cfe2df0dcb5097a7ed4e4ec40f467c41,296,5114,0,296
9c7bd411341d819f4644e9d76aa7ed5a,148,2879,17,131
f72a327734598c9fbc68b48a612bcd04,46,4628,0,46
865609a07e8547e3c4abe530f27346fd,88,570,0,88
5a7113da7fe6814bbd2f7daffbfcec0e,560,1022,0,560
eac354ebe9b6fece0b599ccf07a2064a,23,55,23,0
126dfc7f1c72ecfee72931ff80aa6c4b,32,1440,0,32
2ecadb15ba30c969b95e6070170ea30b,25,59,25,0
c951cda8f38b5b789a909cef63ff5f4d,159,181,0,159
95c4ab7bead569e87304145d8ef50bba,367,3405,0,367
d721959a689520a0d03b2acbcdd561e7,500,4420,0,500
f920b2711b244ffdce19a7ed8e96a5f1,96,2958,0,96
6634ebc2dfddf1b94435375b3c68e31b,103,1041,0,103
88bac4ba065a58792fc065769de4ef08,145,1087,0,145
bd291883f9eeef56776f26f826e39543,17,67,17,0
9172432b69b4c0bae7e03cde0e070e4e,149,56,10,139
fd62cff1a8f5b2809e8ad700a042b52e,187,4121,1,186
d468a20a85e9dda3b82874d6f7644d29,113,348,0,113
86f88c21c59c1cbe311cade691903a09,365,81,0,365
12ecb298c57981179420418d126e1184,212,2696,0,212
7497c301568be5e9ac93e596489223f1,89,2575,1,88
e8c1030630af474f438d21070e209a6a,232,4211,0,232
f617456bd744c1c37a01f85d8c69490d,20,311,0,20
2ee540877f800a229497277839146ac2,203,5745,0,203
4cf430e2e059a38e8261f30a0f91f551,170,4551,0,170
fb474b375a7f72bbe1e9a1d44467ce32,182,3341,0,182
63bcb9814fda45ecad90f207d7b1cf34,181,227,0,181
5b4219b03729b755c952ddaf72b657b8,20,36,0,20
f2ffcca9c55d80f8d78d965a9d386d67,251,1705,0,251
87408fe55d829faca7773682d4fe8c9b,180,951,0,180
beece10700d0364e0d5dd9552a3f4f8c,158,6141,1,157
87907473f52f8beea732e64d9fb100c0,295,5696,0,295
6d26a4335aa2bdf5790ea1ede77a15e3,22,3738,0,22
6b7e06def002302273a06355a9f59a17,380,3615,0,380
d46d9ba71a253bd90f42fc7394e4c98b,96,5066,0,96
ea5c75581c23668403e76e8f6b5bdf16,88,3111,0,88
4d4b6bf23959479c53eed8e309f960dd,140,1624,0,140
bf97d625507b8bf6c848bd25941eba70,420,4266,12,408
f908b43f0eade4f46fec8be076de7dc3,178,4526,0,178
e5a67fb443ec1b75aab4e29b815e33d8,138,2222,0,138
4397dc75c30e20a7d34bcd4ce449ef4a,204,3243,0,204
71bb4bf4992b087031cddd9c8791cdfd,32,61,32,0
db2a78e04fb9fa00f7276e5646043145,482,3289,0,482
808987976771b5a6c07738f17afc53f4,182,318,0,182
c49e6e1f7408ee0b265656b16c4792da,164,864,0,164
4bdb924a8e541ed4c69386ceef338842,60,2627,0,60
bb655df10ab222d58e94948c4b69384d,128,378,0,128
307fe8c83131bd4142164e2305024a06,92,4740,1,91
23c4d9ebba1b16a15a84c2b67160af2a,4,52,0,4
c0183069d4de2a298e27c548fa1fe0b8,208,4401,0,208
3de16084f101bfb581eab60091d06e1b,155,766,0,155
9cac64c9af7058ee72b054220c083552,228,1681,0,228
a8eebd035c52a691665c86c46e2ab615,49,10,0,49
7f5c90c35db7f892b66fd20ae6374226,88,3846,0,88
c037fa80bfd8650cfb62147dd2531410,114,4288,0,114
540c2116599a124316981edbc8b5b37e,11,6,1,10
648893d499d78bc69fd56c4d34aec71e,129,1323,0,129
3a4f0aca09b27c71432dfcb379c322d3,65,686,0,65
f53220d76363a373339b3b6f2819dd30,88,4852,0,88
120f701594f8b34726e0303807696a7d,453,5064,0,453
a48756ab35fbce4fdf7cde3ab913048d,47,5,0,47
dcf5a1a4a263392ba6fb23297667a235,161,2167,0,161
675688125a864b800e41316df511fe59,465,1665,0,465
6fe05ff3201d6ecf4d0012fffaed78f1,320,2918,0,320
a3995e0ad4583ccd692bef9846e34cda,97,263,0,97
2774c0bb9fecbe021190163ac59bdfaf,22,3357,0,22
7b6a8a8637f22773de2ea4a28adc3578,128,57,0,128
49da192575c6ba9fc3c4d32753592744,331,1907,0,331
bf82cdb48f0c30c12b2901e22729cbf2,164,2809,0,164
93aa1c7d6387997b2c06a4dcdf4d7d61,500,3780,0,500
f4ad7bbe57914c13520e1e42c3edfda8,107,4642,0,107
10fee8930d3dbc9bb7e9a3ad1d57b06e,430,1215,0,430
7ced0a2213e77eabd28978deaeb7b5de,197,4697,1,196
aa6d1f2b3fb04e3049bb05a5a8aeb517,586,1320,0,586
1e96c0524bec66fe7ae4085260fb9f9d,109,135,0,109
7938cb1a19972659b845ac370ecaea61,11,99,11,0
22fe490c658e312a0f5cef68278e3d40,148,4656,0,148
8844cbc4a1e72bde22260127ce25cbb2,493,4566,0,493
23dfd478e948362e83967aaf306da529,537,3463,0,537
fa80719908def61ae417d08f4469d5c3,116,2656,0,116
4e947c364d96374ea3b6c4319bbd49fc,434,2392,0,434
6056e285b34ece6dc2711f4366d09616,6,1,0,6
d3a9b268170da266f6951d815f9b38d8,277,6620,0,277
022c24caf555bceb836beff5e60f9cfa,216,433,0,216
cfef1a47c38f1dd180dcc2ae213d6e16,47,1874,0,47
880b8cc6081fda6e743a36b80c247775,19,2130,0,19
e62a6d62dc07eb3a2f62e5c8a5307e8d,158,5174,7,151
14d2ade1766f4fb2f15e7202dd06089f,166,1181,0,166
9228a7f300b15dee30876d7e5f7544b1,20,3,0,20
68c4eefb9d456089f9ce9c4f78beed8f,215,924,0,215
79856aa6f9a025ac832130cd8914b6c5,393,916,0,393
a79d21ba33210db06f600d8e092a0263,240,2462,0,240
5718495ed0a14221432670e419094980,343,5477,0,343
8261569c2c79d3cb0f75535a91f1319d,535,6893,0,535
afa00e539a4bfa8d3d75d70ba0e4ae07,36,479,0,36
4b23c1a252206b31d21eebe01cce486b,87,4821,0,87
971018bfefae124ff1c8aa171d732bea,319,884,0,319
56e1f12f1cab15da55250660f3d5e1bc,88,5724,0,88
9148320a06f0c8436096cecfe48a459b,176,5763,0,176
66a0cb5dcb0892af9e43797457df47bf,300,2003,0,300
29b1115232cc381b990b09dc830c8c40,59,5358,0,59
cfead5f8dfd0eda3905e774db7989337,281,1346,0,281
20fb670b3c9d17e6c61a6afa8d9749f4,217,1617,0,217
8d804fbdcbe28b65906f6518c7074ab5,404,6371,3,401
2f94e4e0f479e5cb6631456b3a845e8d,36,369,0,36
d5f2728bff29c16e20b95f4c2acb01bd,369,2546,0,369
7894ed59e6f0f03eaf44b5325d2136a8,265,3516,0,265
bebad790f9246d035610f67b1942cbb1,415,2810,1,414
0828d9c1b6f730edb5eb90453a3235b2,180,4618,0,180
5350b9c7f482246e33c3e5728087ab0c,198,389,0,198
5824f565aa8c4cc86eae0d3273ab998b,336,3991,0,336
a7f5af7f979e91e553b1452f9346475c,409,2442,0,409
77fffde65e3ac80212811a63f426fec3,186,4219,0,186
39a1ee209bc54b44e7c25fcceddc45ca,132,193,0,132
79c37abb549dc461c165b021fd63a6a0,261,3813,0,261
9f1133cb45aab3b42fee1903a1c81471,70,4544,0,70
cdcfab83445520695e9e5ec3f11e8f29,396,6574,0,396
37b2da3f4d252fccbd3353cc0f86ecc1,198,3731,0,198
97a63007bf97ece71b332c10d8da8776,119,1299,0,119
6bdb62e72fe5ceba8e3bced85b96c3a5,215,3236,0,215
573c78d72e2bc8daebb3623a661892c4,159,923,28,131
8752991ceb35cc373ce3479ce9149f15,151,3887,0,151
9040ee7f20f45c7edda1f9262808378d,3,1617,0,3
72ef147f0986507d2fe2958191667b66,264,9,0,264
bcfbce442fb7559578cd0f23e6ce3dfc,4,153,4,0
b4a8c9d6f50f751f61c6a968cab3e6af,122,1601,0,122
1a8d437b172ce5a7f31cc5d14285008f,21,1611,0,21
f07f41a3dc541fb03ad182a0143ec968,167,3,0,167
9fe0456a55e6c5c5a2d899dd15586982,87,642,0,87
a4335bd871c69696dc3f0c72ecbc5b62,341,1187,0,341
2bee987ffe7ba04edf9dd81bff9ec919,385,5714,0,385
f2fbc47c236250972062f4742c04cbce,214,3761,0,214
76ef2e348d6bdad3fffe06abba8433e5,4,1,0,4
2896979ed2e23d0c9ede42b5bd04f894,207,2223,1,206
ed353f9445f3490017f0a2775ada951e,130,60,0,130
04388ba68b7457a7cf01885a79a5a64b,233,3117,0,233
6df2bac57e272c2aaac2ae629fc4d9a2,175,4049,0,175
92b03c1fdb2f714942802ae01cb11e5f,307,58,0,307
869c53ec7f11895d0b9dfedae0d40847,136,4373,0,136
976d2423be480894c07ded3a6e479264,1,10,1,0
6cf6ca9524b1c565d594df2cd696dc40,148,5238,0,148
6f854a6ae6141b16973ec859b95e101b,312,3705,1,311
982cc9282c7e90e5fffcc4c0686d486e,234,166,1,233
15ef54cecbeacbe60789ef3d66b9500e,151,4507,0,151
b9b67d6bcb30124b1d57cb4ebb317d40,220,1,0,220
fe9ea861b81c03097e699de6507d09bf,105,185,0,105
82073abca9692becd8fcf4a0b857c60d,54,892,0,54
acfa01af66547a2afabd0db129374c97,441,3072,0,441
3b10a241fa8d8edb635e57b727590efc,174,5069,0,174
b7247e7bcf9e1efa93cc339e86d93d84,231,4283,0,231
12bb1682355bc1b086fb976f4aeb6bb9,321,908,0,321
e8df278d12230fb1ca0d8cdd90d26e67,3,29,3,0
b6ec4bc50421be3e89fb4a96746f940d,44,2882,0,44
059169035bdcf8601f06ec7002235cc9,105,4227,0,105
c1d51b171ff8dbdbd536e3252d5eead7,302,1710,0,302
f8b7da19c3d86c433652e7cd4af2f240,117,996,0,117
edcc1d582ac4ebf5a426e2d3b30d9495,168,2766,0,168
893ca4d011e17c4bdd90832f3185cd43,6,1,0,6
e7ab25fc8861d7b31e769ad2e3bd4fe1,18,4057,0,18
ed669ba6f74a1fdc8931fb8d07f58fda,3,72,3,0
d9e24c1162962e1f2de2aab2a116808f,101,4792,0,101
0e37eb5349aa00175e3e8a4710668d1e,86,3366,0,86
44e6852e4f033dd2798d1274f462a007,141,3659,1,140
958aa55c310bc2c61e9f6f30796bc020,123,4431,0,123
540a55f8b55578ccb8600ad77667766a,303,2432,0,303
5bc635fee66bf015b7d18ac47fcc420f,31,2540,0,31
4b5f81944db9dc5125a5f761e79a4ad6,508,4217,0,508
9abccd2350d7b57295fcd6a2b3618728,338,3108,0,338
6f4e851754c7f65db5d2a7adb26e6347,37,191,0,37
9594e0343a89d979caa8e7e04deb8ea2,178,3002,0,178
d532572c8e7e69adc0cef67768d6e18c,245,3955,0,245
741d88b8521d3263b11e04f52462c064,80,90,0,80
0678d7b23970f9c27c4f5ad5c0c5df1d,361,288,0,361
21f6e75bbf5f462cc740dd1d51b3ff68,206,6261,0,206
10c79fcde2200f2bae97a53564038270,266,2794,11,255
8b7750bf4c99f666854592b06e9a6a3a,332,527,0,332
10f9ebe926a7ea3e94e13f512fcfee64,113,2147,0,113
e8bec66fd40adf3fa83e7b5df922a5d5,208,4099,0,208
c883a76ec2dd153af11b9bbb6cb32a1e,125,344,0,125
ac46bfd66197a805073148896c53be39,57,4455,0,57
1d5d4f3a99cadf7a2d40be8cdabbda4e,232,6130,0,232
abfc9a05f0f58741fd7b415f9f560b57,259,2296,0,259
6cf1d55a3bb88cc5a3ba7a88237b0f44,18,27,18,0
7b66c558df062732bcfbd8f849a2684a,77,3086,0,77
5870168dcd42dd56efaeb24759458e18,347,3355,0,347
18eb4ee24d2959cddb1f2561d7e25d7e,145,1022,0,145
d7a640b137b10772e35350e4589550b1,268,573,1,267
b80375830683c934574e3f2a6c0096e9,393,5,0,393
31a6c0605cbdc40bf9c9a02da5b0488c,153,66,0,153
6a88e252fae32e7802422d90ab304ee2,177,5463,0,177
83ecdc1b1267f823c1e490844338f94f,124,3996,0,124
5bb5a8562976b07e94a3cd1261b5a2e0,2,26,0,2
1a16b8b47a1e415425fb2150442e052c,64,5879,0,64
b518031b9004b0095dd227d63bfa8895,83,1016,0,83
24a356774cecd63483277abc9a8a210c,122,3859,0,122
185b7360b54b347fdde4c6076b34a7ae,61,629,0,61
a01344e96889e942284ff86241b4e6a2,304,999,0,304
20b374f6bfdc382e294b826f8ef8de1a,92,4803,0,92
b7c4181b4743a607c88a95512f7d263c,358,1731,0,358
661e1c9d28083a196a12ab2415eda7b9,155,4892,0,155
0046388e877e9d701ddf4b295aef7587,140,3446,0,140
a7969cc2c5a0c7fd68617ed1438ea5da,119,3183,0,119
c86a2a4e37115236e24f752d820c61b2,429,3567,0,429
823d2929641f285d7784da3d32e3a144,204,1110,0,204
a3c2b3962c0c0e8d433ab556b3a08e9d,154,3027,0,154
262fbad073651218263a24419a8b8c1f,267,5500,0,267
563dd16684442bcc35172f5d385320d1,106,4676,0,106
65f75413bef571ec785607eea52955f5,346,1691,0,346
b748aaa111bdcbedcbda36357394d41f,93,3963,0,93
621e03789edf0322fcbb243895db82ae,4,109,4,0
2e96b64e8ed383873f886dff17aa521c,146,5194,0,146
62281b3e3e37bbb4f5d057740f84b515,101,5651,0,101
94a30abf5ba37f9f7fd91792d95021f2,126,180,0,126
9685c272d5810d0be3477f1e82cbe2a6,144,2286,0,144
af5f6196d07bf87ced0df5d0a746a614,107,539,0,107
803bb9d523d042262f0eb1abb6cda1a3,54,3680,0,54
88e349f64384e276b19b44afc49e5dff,56,40,1,55
f4cdbd5f75e504c9665d8e076a839f1e,93,3229,0,93
62d2d6d51ffd9c6fe2807346c78903b1,6,2,0,6
6b3480c6efbf3e373330c26fa43b4b51,144,4433,0,144
16506156a7720908ac166e01848af678,11,1872,0,11
1cb63a7d010c8e506566fd257cc48135,23,87,23,0
ede67463a2bf88f3e100c58cafa0de65,91,3251,0,91
b161579ee9185805200a7c9878192b7f,6,73,6,0
c84685959795086fdef8376f2df15822,62,4131,0,62
d0b8e1595d1938173c30dc4d9c97cd67,299,5877,0,299
bf3f810224becaf5393abbfab2e66769,14,71,14,0
261d89f0cfaac242b4f0dadb824fd653,410,5761,0,410
055168bb3ef31d0fb5bd6704503ac0c7,47,2036,0,47
8ede427955549e6e0d55e4ceb433583a,40,369,0,40
092984b6c198d2c97d0aee3668031773,87,783,0,87
3cb779ccf31ebe87d5358ab6b67939a1,230,3758,0,230
d1964e7ad0694e88098099c6f741e6ea,3,1633,1,2
e32b5aa72627351fccb724ce2f3bac59,66,4229,0,66
cad7d6273c2afa6ebfdbd07dd48c8882,150,971,0,150
783306abebc3f913f47710ad2148942d,71,5398,0,71
0373ee7aea73d261079f87ef3c5ea271,19,1136,0,19
e495059f6afa6eb3e06b4eb600da9538,184,1040,0,184
433718dcf3916ad9f0226fbe73d7d535,303,293,0,303
d8928e5201eff267c4a539e8d52722c7,517,6938,0,517
b3401cd8739d8959823b936de05d2809,64,5243,0,64
52852c3e84716ef9261581cb8a7b1595,238,4085,0,238
3f1c954b3f8706878d7cdfda37064ca2,170,4148,0,170
9333beedccedc6e3359ac185c3e765c0,1,80,1,0
fe395beeca7763f3058f235e2d91ffb1,286,5213,0,286
b8dc4656f6ae752813bacf430be82a1e,206,6343,0,206
3bc3a32fc553454763d51ea799910fd0,197,3644,0,197
8d0b3adc932aa142222583c3908c400a,139,41,0,139
7ec0e4ea5eaaaf6b532ef2f00202abf0,58,1875,0,58
70b332f43b4b56d011881da92b95fd52,427,4729,0,427
903c8bc07fe48e29c37145129519cfed,435,4631,0,435
7a63c5ad735f783124a0f25a0840ef64,452,4713,0,452
221170928f532ec8b6b61568264a9d0f,228,4844,0,228
0679a41080bd127a3fc4301946726af5,52,624,0,52
988225667549a4d899cd6ad405f8dc8e,296,482,0,296
3994617732146780aaba1bb54072bd34,226,4953,0,226
2aefa8ffe9bd69b25e5a5a19596fb18c,500,4369,0,500
a7ce1a1c41e8dd5d8563534b419f33c6,71,3224,0,71
9fb5107899ff99af0ce60674ef8884bf,48,1657,0,48
1d2e56f59a5c1b3e09474a1a9ee46426,138,3504,0,138
b9ec52b2d1679425c854da8519981868,21,1542,0,21
867794a28fa72af25801e9943af4d8f4,580,1951,0,580
8f953197863f3e172fdc48ce1de314ef,500,5888,0,500
240b079b385690a9d053c6ca20fa51c6,323,3728,0,323
ed93212655186821ea68ff92c24aa812,393,647,0,393
597e25301e2ee37b5b39f86e42fcfe32,98,624,0,98
693dc918f8a9ac2a3259e0d9c105fad9,117,5691,0,117
0d3f27e0ca413e4e9096d1a25ca85f04,133,6122,0,133
cdf536b2fd463be4c52cfc18fa19817a,317,2917,0,317
54a2d34cf60b5947893cd1672e2a513a,195,1033,0,195
995dea773fc28f2dbfcde848146abeea,150,3469,0,150
a1ce7f95d2ab1e5b676b70c4b032ea25,189,2213,0,189
40bed213080b9b015ae150b447fb320e,256,1353,0,256
79c644abefb94451edaaf908568477f4,408,4301,0,408
35c2b450da59450e902bd18c73774bd8,365,508,0,365
740f0b58ce813e91a9b51f85836e050d,94,61,0,94
c36aeeb0e2d1eb67e56779b840639345,598,6862,0,598
8d8dd01330661b3e0ec8b606a005e352,94,4810,0,94
ac6f7d20027f63fe34e71440c46beba6,17,860,0,17
013806831dcf88dd1ff00df97fc5269b,167,3,0,167
c96673665d8e76f469b6fbfe0d077efd,121,2796,0,121
cbd68ef21506ba54f86927f80348e182,2,419,2,0
8a6d9e913f178d716898d29c9c687f85,114,3050,0,114
de451f0902933beb0ea0e4d6cac32862,160,2228,0,160
c0a2b8fa265d1c09f2482b5cecb151ec,293,5894,0,293
df25b35a6296fe24e1b2551ba6e4a1ba,158,646,0,158
934fcb0471136b4757ed5d0be19a0f0b,250,5956,0,250
81806bdc271b36b3332c8b1870f59b12,112,4661,0,112
394349e8a321421698af73de9badb680,241,4910,0,241
2209c729348092d1bd5a4bbcaf164810,401,4884,0,401
1fd1275b4c73b17c5219cda6f86322cb,156,3893,0,156
dcce07da3014204b57ea0148728f142e,227,2604,0,227
c20ed39f503aebe5e2063e2f2083e92b,223,3660,0,223
db93cdad2c52452118fb88ce97458206,70,1832,0,70
f213c3d8603fc24dfeb9d2c53400ceae,374,2774,0,374
897fa22ec1ee5de5bcac76c2fad0c598,385,4113,0,385
aa86b24a97818949e73d43a944ac13c2,309,1631,0,309
a13ced674b7fb44003e88223548dcdbf,247,34,0,247
