user_id,prior_period_bill_amt,prior_period_repay_amt,credit_lmt_amt,curt_jifen,current_bill_bal,current_bill_min_repay_amt,is_cheat_bill,cost_cnt,current_bill_amt,adj_amt,circle_interest,prior_period_jifen_bal,nadd_jifen,current_adj_jifen,avlb_bal_usd,avlb_bal,card_type,pre_borrow_cash_amt_usd,credit_lmt_amt_usd,pre_borrow_cash_amt,curr,repay_stat,current_min_repay_amt_usd,current_repay_amt_usd,current_convert_jifen,current_award_jifen
40a62d3ab4925f57e9fce5fd86ed435d,949539,700000,1000000,24976,586682,136818,0,2,0,0,0,20103,4873,0,0,0,2,0,0,500000,1,0,0,0,0,0
40ad88c22e978ee3068f5ddf9aed236e,390433,121677,500000,1731,434111,124301,1,0,158874,0,6481,0,72,0,0,0,2,0,0,250000,1,0,0,0,0,0
40b02b6f13ad8cd884c16a41258e3a60,2279467,2280010,2280000,0,2279457,228000,0,0,2280000,0,0,0,0,0,0,543,2,0,0,0,1,0,0,0,0,0
40b2dcb43c1d39390db1bf900519ebf9,0,0,1090000,104860,215765,200883,0,0,0,0,0,104860,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40b86e6e82ee897924c67bf07527add2,0,0,0,0,1814479,215950,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40b8d6d31f5a57d07b8f770eeac16081,0,0,0,1083,713194,107646,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40b955b47ff5271832cc1ad9b295dd72,0,0,0,0,1010813,89588,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40ba38ca0f6c33751e2ca06756090072,0,0,0,0,1496470,149647,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40ba7a24549d827b3b816c0d5f4e7003,645055,40000,500000,4665,616863,30843,0,2,2000,0,9808,0,0,0,0,0,2,0,0,250000,1,0,0,0,0,0
40bd5e2fb3f8f33f15c3b94977e76f96,487305,487328,900000,58967,873217,87322,0,0,0,0,0,50515,8452,0,0,0,2,0,0,450000,1,0,0,0,0,0
40bed213080b9b015ae150b447fb320e,912487,50000,1000000,21352,1009783,60272,0,1,147296,0,0,17026,4326,0,0,0,2,0,0,300000,1,0,0,0,0,3026
40bf3d099da4bee370a6fa29f74aca11,98920,100011,200000,4,194209,19421,0,0,195300,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40c193143069525e5d1f3a4ed6d32339,569235,70000,500000,8521,557369,27868,0,0,50000,0,8134,0,0,0,0,0,2,0,0,250000,1,0,0,0,0,0
40c442c72ea96d665bd411d806b6962d,1025467,1050100,1000000,8758,981136,98200,0,0,1005769,0,0,8758,0,0,0,18864,2,0,0,0,1,0,0,0,0,0
40c6bc2e519d52fa8d4c8f2d253ac6e4,0,0,500000,54323,0,0,0,0,0,0,0,50623,3700,0,0,0,2,0,0,0,1,0,0,0,0,0
40ca235e233068aa53553ffca35d1521,572146,5000,1000000,0,655762,117900,0,0,88616,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40ca4280e9ccce4ae080084b115d364d,0,0,1500000,0,205830,20582,0,2,205010,0,820,0,0,0,0,0,2,0,0,750000,1,0,0,0,0,0
40cbf4b28f4710673068ef8fb198532f,298253,328253,300000,0,213875,21388,0,0,243875,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40ccc46e10f7f01902e08577a3c3f172,-75,0,200000,8259,198575,19858,0,0,198650,0,0,0,0,0,0,0,2,15000,31000,100000,1,0,0,0,0,0
40cdef74fd1dd9d2ce17a2976ac2a192,150310,35000,300000,1035,144186,33072,0,0,28876,0,0,0,0,0,0,0,2,0,0,300000,1,0,0,0,0,0
40d3cf3726998235ee8a03fde832e6b5,304505,20000,300000,265,309596,15480,0,1,20499,0,4592,0,0,0,0,0,2,0,0,150000,1,0,0,0,0,0
40d87e2d03e8e6ad262d44f6b27a3262,251687,344900,800000,0,235407,23600,0,2,328620,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40e00a68d20753c55ffd6f390145a5dd,2104153,793000,2600000,93033,2496988,636550,0,0,1185835,0,0,0,0,0,0,0,2,204000,408000,1300000,1,0,0,0,0,0
40e50231a1a7d861fd9785358a7f3731,252068,100000,1000000,15009,377091,153500,0,0,225023,0,0,0,0,0,0,0,2,0,0,1000000,1,0,0,0,0,0
40e6199a859e521d2413d989bf4bf627,0,0,0,413,1717319,602413,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40e6bc944e8280b2a1fa293baf6bd197,-1234,0,0,0,6766,6766,1,1,8000,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40e833001db289b8c6b56a3a55c71724,505929,115200,500000,9389,506951,63907,0,1,0,0,0,8849,40,500,0,0,2,0,0,250000,1,0,0,0,0,0
40e9f6cdecf08fed4c525281600ccd49,0,0,0,2033,364723,222253,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40ef875c17d51a080504a59bf539599c,2362463,2504,0,89683,2538814,1080814,0,3,142610,0,36245,89683,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40f376d61653c492d89384fd16ed2817,0,0,0,0,2494987,125300,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
40fdbed94995e6339532a5b2ed4e9ba7,4667828,527500,5000000,0,3558757,429106,1,4,559329,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4104a16ed1271d370e6b762cbf2d9285,0,0,0,0,979460,470436,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4105af5eb9cbb13e882c8044e0c7f389,0,0,1000000,152544,534499,110800,0,0,0,0,0,147250,4973,321,0,0,2,0,0,0,1,0,0,0,0,0
410618b5c5bb0091cfdb6fe5b8af04c2,260701,381959,800000,0,336449,33700,0,0,457707,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4106c86df103dd14de3c51cb10128ff0,0,0,500000,6888,267925,28322,0,0,0,0,0,0,5904,984,0,0,2,0,0,0,1,0,0,0,0,0
410887ab2cc1ca006e750980117d0102,0,0,1500000,79861,0,0,0,0,0,0,0,79759,102,0,0,0,2,0,0,0,1,0,0,0,0,0
41093faa28ca60b1d939b8368fa09395,1220216,1220216,1300000,43503,1300000,65000,0,0,1300000,0,0,31503,12000,0,0,0,2,0,0,350000,1,0,0,0,0,0
4109d96347a928edc288cf1e2fb56f80,180593,30800,400000,5631,208058,34978,0,0,55517,0,2748,0,0,0,0,0,2,0,0,200000,1,0,0,0,0,0
410c6fa6a8fa6c80891110146f6931ee,374699,285000,500000,14625,374336,136432,0,5,0,0,0,14525,100,0,0,0,2,0,0,250000,1,0,0,0,0,0
410df263e300bbc054c26b1fe6cca963,0,0,1000000,0,600000,60000,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
410e45393a9e772cb1754d3319a754e4,555053,150000,1500000,28684,675670,361035,0,0,261787,0,8830,0,786,0,0,0,2,0,0,750000,1,0,0,0,0,0
4120cfc6b169d6cd2bf8811b27d1aac5,0,50074,100000,110,98771,9877,0,3,148845,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
412184f7c15ce35655b1affe78eb1db2,237618,107500,0,10335,334773,122583,0,6,201270,0,3385,10296,39,0,0,0,2,0,0,0,1,0,0,0,0,0
4121a7df053fe7417822974a15d1bd58,0,0,3450000,134350,325332,307822,0,10,0,0,0,131350,3000,0,0,0,2,0,0,0,1,0,0,0,0,0
41241aa23475eb5d81f5409151a1fa0d,0,0,1200000,17046,899311,221510,0,3,0,0,0,17046,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4124a7bfbd61f515fce359873213dff9,939575,1160000,0,90654,939425,291425,0,0,1159850,0,0,80902,9752,0,0,0,2,0,0,0,1,0,0,0,0,0
4124c2445405c47b9acbbdfe8f97310a,1521735,200002,1500000,826,1519249,191438,0,0,175000,0,22516,821,5,0,0,0,2,0,0,750000,1,0,0,0,0,0
4124cf2d615e785d93d4155f5fdffbef,136354,300000,500000,4703,212829,59987,0,0,376475,0,0,0,0,0,0,0,2,78000,78000,500000,1,0,0,0,0,0
412ed567d9a94c5a369af18092e1499c,316452,81400,900000,11526,355659,114487,0,0,120607,0,0,0,0,0,0,0,2,70000,141000,450000,1,0,0,0,0,0
4130863ca502bd7ea595e2f97dda71f3,506140,506140,800000,4037,530625,56604,0,3,0,0,0,3050,986,0,0,0,2,0,0,400000,1,0,0,0,0,0
413225ec6244794e3a5379162cddae3f,607984,110000,600000,1006,609597,70799,0,0,111613,0,0,0,0,0,0,0,2,0,0,300000,1,0,0,0,0,0
41352ff21b71789df5a8dd8fc7892fcc,-4999103,5000000,5000000,29552,4913603,491360,0,0,4914500,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
413760971ae7f2d26b4157eeaa807314,0,0,1200000,28738,318807,108874,0,0,0,0,0,28138,600,0,0,0,2,0,0,0,1,0,0,0,0,0
413bb38e766d12fdea7a9e21fd00729c,-79,361200,0,0,-479,0,0,1,360800,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41405f02e4ded186bab94bcb2f25bc38,513612,140000,500000,0,513039,76067,0,2,0,0,0,0,0,0,0,0,2,0,0,250000,1,0,0,0,0,0
4148c11a257f71d8e62a9a43662d85cd,0,1865,1500000,523,817220,81722,0,0,817493,0,1592,0,523,0,0,0,2,0,0,750000,1,0,0,0,0,0
414c44ddbc7d868a6d14a5b3857e7db6,0,0,300000,1530,153400,15400,0,0,153400,0,0,0,1530,0,0,0,2,0,0,0,1,0,0,0,0,0
4156bcb8b8138d9a418c6df2f0573986,1461954,0,2600000,11961,1770169,1018253,0,0,308215,0,0,0,0,0,0,0,2,204000,408000,1300000,1,0,0,0,0,0
415b44a942bcf5bf05493df976c35fe9,999240,1100000,1000000,48329,709240,70924,0,0,0,0,0,44329,3500,500,0,0,2,0,0,500000,1,0,0,0,0,0
415d48ccb7bd12feb8cc11d17561bca9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
415ec6b9869ef79dc2ba553f12175782,126549,40000,300000,8247,148662,20000,0,2,0,0,0,7747,0,500,0,0,2,0,0,150000,1,0,0,0,0,0
415fb6453b1d3b59fb52b9f893869283,201740,40100,200000,1714,197404,22444,0,0,35764,0,0,0,0,0,0,0,2,0,0,100000,1,0,0,0,0,0
4162a433b16b52a2f8747aa47ce60aa7,295337,30000,300000,0,300735,30100,0,0,35398,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4167810335f31938dc879b3d9edf0a33,365109,50000,900000,154,453184,52586,0,0,138075,0,0,0,0,0,0,0,2,70000,141000,450000,1,0,0,0,0,0
416a2117a7fe7ee3ca0ccb2cd218ed9d,557804,660100,0,25090,797408,308746,0,2,891158,0,8546,25090,0,0,0,0,2,0,0,0,1,0,0,0,0,0
416a6d585966e01bdcd5fcb266b166e0,1007687,149647,1300000,294,1009283,101000,0,2,151243,0,0,294,0,0,0,0,2,0,0,0,1,0,0,0,0,0
416b86eea1e9c432bbdc1602de96dded,0,0,1500000,119499,73261,7326,0,0,0,0,0,111999,7500,0,0,0,2,0,0,0,1,0,0,0,0,0
41765ffffc0111a7192a2e83ac2d0181,1968138,2004138,0,29237,0,0,0,1,18387,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4177b725f75559be9797d48e710c1e64,181409,1000000,0,41439,263223,106525,0,2,1081814,0,0,31637,9802,0,0,0,2,0,0,0,1,0,0,0,0,0
41887e8c25454226268012d8930aa7a9,598933,107400,1000000,16983,918335,110494,0,0,426802,0,0,0,0,0,0,0,2,0,0,500000,1,0,0,0,0,0
418a5417649618fe41ad8e585921b0a7,1166744,2063040,2000000,0,1139348,114000,0,0,2035644,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
418f66ba2436fdeb8c5c9cf97f05364e,978262,980000,1000000,0,984262,98500,0,0,986000,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41949e58f7ab304a7a23a7c239b098be,230787,373000,300000,7962,240057,22449,0,0,381787,0,483,0,1292,0,0,0,2,0,0,150000,1,0,0,0,0,0
419514b96a86536207a78b62dc7ef4ea,501205,31500,500000,376,488019,24401,0,1,18314,0,0,376,0,0,0,0,2,0,0,500000,1,0,0,0,0,0
419976c076c0796a3f8e72ba7be701ea,173136,242800,300000,0,100178,10100,0,0,169842,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41a00f0df37afa5b73cc105963edd7a6,9943,100000,100000,891,99944,9994,0,0,190001,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41a380b000bd70faaa10b400e7d2aaad,472215,503600,500000,5144,496210,141300,0,4,527595,0,0,1500,3644,0,0,790,2,0,0,0,1,0,0,0,0,0
41a4ca7bc0465ccd4f48597c91cb9866,0,0,1000000,17295,993025,99303,0,0,0,0,0,0,17295,0,0,0,2,0,0,0,1,0,0,0,0,0
41a6ab6d6bcf5b0aecb337c43d4fcdaf,283246,30000,300000,2000,297383,14869,0,0,39708,0,4429,0,0,0,0,0,2,0,0,150000,1,0,0,0,0,0
41a9ce007c27112dba9d4bdafda3c366,2396348,2396500,5600000,31588,241436,127451,0,0,241588,0,0,0,0,0,0,0,2,439000,879000,2800000,1,0,0,0,0,0
41b367d59336c04449c56128d39fa5b4,0,0,1200000,78715,1199152,59958,0,0,0,0,0,68949,9766,0,0,0,2,0,0,0,1,0,0,0,0,0
41b6fd79863e27ccb060807aa8c85b92,0,0,0,0,920200,92021,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41b74655ee2478d9b36a5b590d7d6247,201663,30000,200000,2125,204283,24325,0,0,32620,0,0,0,0,0,0,0,2,0,0,100000,1,0,0,0,0,0
41b9132d1bde86c80935f87b80a5c6ce,2815503,430000,2800000,2367,2822581,317950,0,0,437078,0,0,0,0,0,0,0,2,219000,439000,1400000,1,0,0,0,0,0
41bed8ba0cbfe637ba08ce6befb92b38,0,0,0,0,2252384,358597,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41c1c1515f9372e29f94638b50c3b937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41c4cf7715121be03e675bf5c32648eb,700901,282700,1700000,0,1722560,172300,0,14,1304359,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41c56038471eafc3fa58d3cb1bde7d75,795768,800000,0,0,795768,39788,0,0,800000,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41c5985245bb9df87dc86ff98f3c20f8,59952,60202,100000,6128,-7,0,0,1,243,0,0,6128,0,0,0,0,2,0,0,30000,1,0,0,0,0,0
41caf944e8a1c7358964e2b45e6ad1d3,0,0,300000,2093,312299,31230,0,0,312299,0,0,0,2093,0,0,0,2,0,0,150000,1,0,0,0,0,0
41d0e82b589f198623d2622d50e2f363,1014533,120000,1000000,68425,911424,106344,0,0,16891,0,0,0,0,0,0,0,2,0,0,500000,1,0,0,0,0,0
41d1d069d48b3ed4f3905698e6cbe2dd,0,0,1000000,18748,598305,31632,0,0,0,0,0,17748,1000,0,0,0,2,0,0,0,1,0,0,0,0,0
41d2395abfc2ab5bc4f2c822483b7df1,0,0,1000000,15210,936464,95897,0,0,0,0,0,0,16379,940,0,0,2,0,0,0,1,0,0,0,2109,0
41d5399d9c7caebffcb2b9e8bdc41fc9,201186,153700,200000,0,51623,8886,0,0,4137,0,0,0,0,0,0,0,2,0,0,100000,1,0,0,0,0,0
41db13dff5c04abab73b129965b09756,0,0,1000000,1611,1006423,100642,0,0,1004344,0,2079,0,1611,0,0,0,2,0,0,500000,1,0,0,0,0,0
41e0b8f8bfaab4b8fbb23d94c9d27e70,-218664,300000,300000,36355,-227984,0,0,0,290680,0,0,21595,14760,0,0,0,2,0,0,0,1,0,0,0,0,0
41e1ff9af18ec236814ab32fc8972ed8,203562,416000,200000,9157,200605,20782,0,0,413043,0,0,0,0,0,0,0,2,0,0,200000,1,0,0,0,0,0
41e29460d1cf9de9c0941330f24b0261,0,0,800000,64808,798788,39939,0,0,0,0,0,56822,7986,0,0,0,2,0,0,0,1,0,0,0,0,0
41e2e37a701463923ced9ec7326320fa,0,0,1000000,69299,694542,69687,0,0,0,0,0,69299,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41e46020c14e0fd9e926578510167f20,295019,110000,500000,8597,429138,46648,1,0,244119,0,0,0,0,0,0,0,2,39000,78000,250000,1,0,0,0,0,0
41e61ae287b74084ee197b1b15f7a919,4341949,1920000,9400000,4577,2833472,1186832,1,0,2854019,2442496,0,4330,247,0,0,0,2,0,0,4700000,1,0,0,0,0,0
41e730389c203e99582522a4b4939193,161240,200000,200000,51537,111811,13071,0,0,150571,0,0,0,0,0,0,0,2,0,0,100000,1,0,0,0,0,0
41ecb534b58a9b384862063a0ab45df2,81716,25100,300000,0,129620,13000,0,4,71167,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41f1e375715ec349f89a6805c05fdaba,1018826,100001,1000000,4445,1021300,233492,0,0,102475,0,0,0,0,0,0,0,2,78000,157000,500000,1,0,0,0,0,0
41f63352049363d2c90492f6941eccd6,395931,371591,1600000,274,456324,45700,0,0,431984,0,0,274,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41fc3ee9d08eae65c7625af6683f3a93,1160132,120000,1400000,30656,1159611,116000,0,0,119479,0,0,30656,0,0,0,0,2,0,0,0,1,0,0,0,0,0
41fffc2a6d7d3ab18860d636ce43d4fb,0,0,800000,6130,799400,79940,0,0,0,0,0,0,6130,0,0,0,2,0,0,0,1,0,0,0,0,0
4200b08dccb3f9d644401e0d6d6d9b47,1006988,515000,1000000,9603,1004224,112515,0,0,512236,0,0,0,0,0,0,0,2,0,0,500000,1,0,0,0,0,0
4201c6fa654e1c2abc6fc3339d96a447,0,0,1500000,0,700000,70000,0,0,700000,0,0,0,0,0,0,0,2,0,0,750000,1,0,0,0,0,0
4203909e3b6dc26890eaf2cd5b3ca939,0,0,0,0,335490,22493,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4204d8f4bb4a324e9750be1a28c79f4a,198790,328790,600000,3800,169558,8478,0,0,299558,0,0,0,2600,0,0,0,2,0,0,300000,1,0,0,0,0,0
420502929b1ee85b699742b788ad03b2,88913,414927,1500000,87677,414927,41500,0,5,38110,0,0,87677,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4213407dabda389d6d5d68067c515907,400900,0,500000,12843,525240,92700,0,0,124340,0,0,11865,978,0,0,0,2,0,0,0,1,0,0,0,0,0
42149f83361f523c2d4e11a9412fd381,89726,109936,300000,35210,89726,9000,0,4,143423,0,0,30510,4700,0,0,0,2,0,0,0,1,0,0,0,0,0
421562fbff3f021852bd2796429bae9d,0,0,0,0,430064,384254,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
421ca3ef831014b71f6f160f83673d29,0,0,1200000,3695,446848,44685,0,4,445867,0,981,0,3695,0,0,0,2,0,0,600000,1,0,0,0,0,0
421f0ebc043304d4449b2451e80acdf0,1711267,1069700,5900000,1384,2488380,594614,0,5,1863094,40370,24089,1070,314,0,0,0,2,0,0,2950000,1,0,0,0,0,0
4222dfd72fee29cd1299d26fdece70ed,1718931,1800000,2000000,22928,1718931,171893,0,0,1800000,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4223bfd3f208e4741e2a4b5640a5ae46,0,0,0,2155,1937313,476647,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42297fef27158b2c2c9bcc6655852777,507460,57699,500000,813,507408,57623,0,0,57647,0,0,0,0,0,0,0,2,0,0,250000,1,0,0,0,0,0
422dcaa8bf72bec559eacd453ee77727,0,0,0,302,602658,74801,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42329cbb1c3f75ee426e27ee652369f2,93547,168700,100000,14079,97245,9725,0,0,172398,0,0,0,1164,0,0,0,2,0,0,0,1,0,0,0,0,0
423a109e10d9bede6872a8182145b063,130318,72053,250000,6208,179071,19533,0,0,120806,0,0,0,0,0,0,0,2,0,0,100000,1,0,0,0,0,0
423a40c4e9e63089dc3de3e4bdf3a6aa,0,0,0,0,337041,337041,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
423c17bd0ac9f64e5e88d8c9aaa2a83f,780404,0,0,64134,1091604,1091604,0,3,299520,0,11680,64350,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4244e4d3816d9352bef4c0312f2c2b0a,874745,130000,0,25221,912762,128867,0,3,155750,0,12267,25221,0,0,0,0,2,0,0,0,1,0,0,0,0,0
424bd904d85457449d868bd9b0b2e9e8,549399,1798202,500000,6210,549824,27491,0,0,1798627,0,0,0,6174,0,0,0,2,0,0,250000,1,0,0,0,0,0
4250250636660add8ff7dd5d89e0ab26,0,0,300000,75230,123972,6199,0,2,0,0,0,65316,9914,0,0,0,2,0,0,0,1,0,0,0,0,0
4250515cba115e193cd78fee8f94d329,48128,48128,50000,18315,26097,2610,0,0,26097,0,0,0,262,0,0,0,2,0,0,0,1,0,0,0,0,0
42516512ac7a7e04cf5c487cab03ee37,1560186,1593900,3200000,17695,2018287,641390,0,0,2052001,0,0,0,0,0,0,0,2,0,0,1600000,1,0,0,0,0,0
42561f97b76cfe56946fcf54dd8668bb,2441258,0,2410000,35167,2485433,348226,0,2,44175,0,0,35167,0,0,0,0,2,0,0,840000,1,0,0,0,0,0
4257af92362d25d183500ad4515dae46,201760,200000,200000,4989,202766,22903,0,0,201006,0,0,0,0,0,0,0,2,15000,31000,100000,1,0,0,0,0,0
425964b3bfd5fe17802f0ab894f07979,1012117,132500,1000000,895,1018329,118674,0,0,138712,0,0,0,0,0,0,0,2,157000,157000,1000000,1,0,0,0,0,0
425d4e8b597fa7c6d4da5d9975dff224,1997700,2000000,2000000,63409,1997700,199770,0,0,0,0,0,56611,6298,500,0,0,2,0,0,1000000,1,0,0,0,0,0
4260a5bb09e24439a1a3e2934e9c338a,378300,770000,400000,36124,398140,39814,0,0,789840,0,0,0,0,0,0,0,2,31000,62000,200000,2,0,0,0,0,0
4261633fa4beeb54a58f57b0647e4556,225443,806800,300000,21603,102176,10300,0,0,683533,0,0,5957,15646,0,0,0,2,0,0,0,1,0,0,0,0,0
42677cb85c4a005d36b6465ab1a4c621,402168,50300,500000,1429,415821,48083,0,0,63953,0,0,0,0,0,0,0,2,78000,78000,500000,1,0,0,0,0,0
426dc42f33aaa78e73223ea4a34168aa,0,0,0,782,718524,124901,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
426fd7a1e9a396409f1265f15456076e,0,0,0,0,388316,89755,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4274927d9e9369bf0c090cbf1c1ce9ad,171168,150000,300000,0,149208,15000,0,3,128040,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42789d7979e6c345726337c2a1ec8623,507204,70100,500000,1800,506991,50699,0,1,69887,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4279337ec248cef84bbe1ee6601c01e1,0,0,0,0,587389,59586,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
427a0890965ddb99afcc88fa9e010e7b,98957,10200,100000,473,101257,10126,0,1,12500,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
427c6dd127a7dd8f47b1d00d131c14fb,193266,200000,500000,10520,188713,151300,0,3,195447,0,0,8604,1916,0,0,103287,2,0,0,0,1,0,0,0,0,0
4286a72c47f33142a3b9de0d97b162ee,1552796,1560347,5000000,0,557217,55800,0,0,564768,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4287e9571ec5543339e7c412ffcc6cda,202744,26000,200000,11812,203023,26096,0,1,0,0,0,11812,0,0,0,0,2,0,0,100000,1,0,0,0,0,0
428b45341e906b4cb9b666008270d182,1099168,1100000,1750000,45021,1747208,174721,0,0,1748040,0,0,0,0,0,0,0,2,86000,274000,550000,1,0,0,0,0,0
428b9b19ecd12772897b87c8e52ef5d4,1725194,201000,1200000,0,1735548,345400,0,0,211354,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
428dab649503ac9abfa1c28087e9d76f,1454079,1561723,2000000,78508,1262219,447849,0,10,0,0,0,65136,7370,6000,0,0,2,0,0,1000000,1,0,0,0,0,0
42906e470a16cd8aae7ee2d18942c1f2,0,0,0,0,-200,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
4292e1ff6685dee9d41efc5581853066,0,26100,1000000,13675,970957,97203,0,0,997057,0,0,0,0,0,0,0,2,157000,157000,1000000,1,0,0,0,0,0
429c411ac309385bfd512f03387f48e6,0,0,0,756,1013630,172375,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
429ca6aefcda0e50fc27805414f198e5,0,3,300000,0,-3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42a07aee1aadb5682844297fc2dbfcb2,507404,58200,500000,480,506022,57638,0,0,56818,0,0,0,0,0,0,0,2,0,0,250000,1,0,0,0,0,0
42a52e34d5601cdc4c8adfcf6e56327f,507572,60114,500000,50081,507676,58212,0,0,60218,0,0,0,0,0,0,0,2,78000,78000,500000,1,0,0,0,0,0
42a598acb031e23410ebe1b6f7e33704,0,0,600000,17829,606993,30350,0,1,0,0,0,17829,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42a6721e8fddcb2e5c186c0b3b999abf,2029701,110000,2000000,3088,2041930,102097,0,0,91320,0,30909,0,88,0,0,0,2,0,0,1000000,1,0,0,0,0,0
42a9eab3fd2d735f845c50e291da3939,494551,0,500000,5689,510521,143111,0,2,0,0,0,5689,0,0,0,0,2,0,0,250000,1,0,0,0,0,0
42b0b9c85d973bafecfc4bb4c63c1523,2013792,828763,2500000,14649,1869418,628679,0,0,684389,0,0,0,0,0,0,0,2,196000,392000,1250000,1,0,0,0,0,0
42b3c3dfaecd55454c16b8e699f22fae,-116688,445700,0,741,0,0,0,1,517880,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42b6b3852967f1307f38cd7eb1f56b94,476386,50000,500000,6004,491349,41244,0,0,57154,0,7809,0,0,0,0,0,2,0,0,250000,1,0,0,0,0,0
42bac6473cc5a2e67728d3609bf91c1a,-4729,2502320,350000,4602,287307,0,0,12,2794356,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42bbab83ea9b250c478a1e12c90e2513,217410,30000,300000,0,272668,32028,0,0,85258,0,0,0,0,0,0,0,2,23000,47000,150000,1,0,0,0,0,0
42c1dd3c8cd629a8c6571e9c571e7697,255524,616000,300000,910,-12066,0,0,0,348410,0,0,0,0,0,0,-12066,2,23000,47000,150000,1,0,0,0,0,0
42c51dd92b594a9ae876adb956278a4a,907077,400000,900000,22895,857203,99874,0,0,350126,0,0,0,0,0,0,0,2,0,0,450000,1,0,0,0,0,0
42ccaea24cdcaaad84155285c621c81d,98984,99000,2000000,11301,214298,21430,0,0,214314,0,0,0,0,0,0,0,2,157000,314000,1000000,1,0,0,0,0,0
42cce7a4c77644d1f721cb7f8c573f6d,0,0,0,0,9704,9704,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
42d9567c5dc4e4e031a8c0c5eb22e09c,1415614,1420000,3300000,108,927022,533961,0,0,931408,0,0,1086,21,0,0,0,2,0,0,3300000,1,0,0,0,999,0
